date,cash,equity,margin,market_value,pnl,unrealized_pnl,fees
2020-02-12,10551.92,31590.6,0.0,31590.6,1590.6,0.0,0.0
2020-02-13,10520.68,31467.1,0.0,31467.1,1467.1,0.0,0.0
2020-02-14,10454.01,31483.76,0.0,31483.76,1483.76,0.0,0.0
2020-02-18,10438.11,31487.05,0.0,31487.05,1487.05,0.0,0.0
2020-02-19,10473.5,31710.57,0.0,31710.57,1710.57,0.0,0.0
2020-02-20,10800.67,31441.01,0.0,31441.01,1441.01,0.0,0.0
2020-02-21,10768.48,30891.14,0.0,30891.14,891.14,0.0,0.0
2020-02-24,10562.86,30088.87,0.0,30088.87,88.87,0.0,0.0
2020-02-25,10217.76,29617.02,0.0,29617.02,-382.98,0.0,0.0
2020-02-26,9915.64,29573.32,0.0,29573.32,-426.68,0.0,0.0
2020-02-27,9684.12,28607.15,0.0,28607.15,-1392.85,0.0,0.0
2020-02-28,9658.25,28585.69,0.0,28585.69,-1414.31,0.0,0.0
2020-03-02,9956.57,29192.81,0.0,29192.81,-807.19,0.0,0.0
2020-03-03,9872.91,28854.96,0.0,28854.96,-1145.04,0.0,0.0
2020-03-04,9642.91,29414.7,0.0,29414.7,-585.3,0.0,0.0
2020-03-05,10082.1,28815.41,0.0,28815.41,-1184.59,0.0,0.0
2020-03-06,9662.45,28512.53,0.0,28512.53,-1487.47,0.0,0.0
2020-03-09,8723.58,27147.42,0.0,27147.42,-2852.58,0.0,0.0
2020-03-10,2.33,27692.51,0.0,27692.51,-2307.49,0.0,0.0
2020-03-11,532.96,26891.32,0.0,26891.32,-3108.68,0.0,0.0
2020-03-12,235.09,25014.63,0.0,25014.63,-4985.37,0.0,0.0
2020-03-13,1159.78,25723.0,0.0,25723.0,-4277.0,0.0,0.0
2020-03-16,1836.19,24423.9,0.0,24423.9,-5576.1,0.0,0.0
2020-03-17,529.32,24980.78,0.0,24980.78,-5019.22,0.0,0.0
2020-03-18,22.53,23967.03,0.0,23967.03,-6032.97,0.0,0.0
2020-03-19,783.72,24645.71,0.0,24645.71,-5354.29,0.0,0.0
2020-03-20,2079.93,24371.14,0.0,24371.14,-5628.86,0.0,0.0
2020-03-23,1481.57,24167.7,0.0,24167.7,-5832.3,0.0,0.0
2020-03-24,171.06,25415.1,0.0,25415.1,-4584.9,0.0,0.0
2020-03-25,416.73,25664.07,0.0,25664.07,-4335.93,0.0,0.0
2020-03-26,500.97,26575.94,0.0,26575.94,-3424.06,0.0,0.0
2020-03-27,131.0,26032.32,0.0,26032.32,-3967.68,0.0,0.0
2020-03-30,587.89,26355.72,0.0,26355.72,-3644.28,0.0,0.0
2020-03-31,352.99,26332.83,0.0,26332.83,-3667.17,0.0,0.0
2020-04-01,958.23,25243.15,0.0,25243.15,-4756.85,0.0,0.0
2020-04-02,577.99,25691.92,0.0,25691.92,-4308.08,0.0,0.0
2020-04-03,447.85,25393.2,0.0,25393.2,-4606.8,0.0,0.0
2020-04-06,2.25,27012.81,0.0,27012.81,-2987.19,0.0,0.0
2020-04-07,435.2,27092.7,0.0,27092.7,-2907.3,0.0,0.0
2020-04-08,580.14,27892.21,0.0,27892.21,-2107.79,0.0,0.0
2020-04-09,701.25,28389.28,0.0,28389.28,-1610.72,0.0,0.0
2020-04-13,1218.76,28494.34,0.0,28494.34,-1505.66,0.0,0.0
2020-04-14,746.2,29447.82,0.0,29447.82,-552.18,0.0,0.0
2020-04-15,1390.92,28930.14,0.0,28930.14,-1069.86,0.0,0.0
2020-04-16,1828.09,29246.33,0.0,29246.33,-753.67,0.0,0.0
2020-04-17,1952.58,29954.95,0.0,29954.95,-45.05,0.0,0.0
2020-04-20,1218.27,29612.99,0.0,29612.99,-387.01,0.0,0.0
2020-04-21,1534.81,28571.61,0.0,28571.61,-1428.39,0.0,0.0
2020-04-22,2110.93,29133.66,0.0,29133.66,-866.34,0.0,0.0
2020-04-23,1617.88,29225.09,0.0,29225.09,-774.91,0.0,0.0
2020-04-24,1134.56,29433.2,0.0,29433.2,-566.8,0.0,0.0
2020-04-27,1012.25,29792.07,0.0,29792.07,-207.93,0.0,0.0
2020-04-28,1040.52,29922.23,0.0,29922.23,-77.77,0.0,0.0
2020-04-29,24.38,31030.77,0.0,31030.77,1030.77,0.0,0.0
2020-04-30,24.38,30784.02,0.0,30784.02,784.02,0.0,0.0
2020-05-01,6.63,29435.07,0.0,29435.07,-564.93,0.0,0.0
2020-05-04,24.55,29651.54,0.0,29651.54,-348.46,0.0,0.0
2020-05-05,2.33,29978.27,0.0,29978.27,-21.73,0.0,0.0
2020-05-06,66.08,29895.13,0.0,29895.13,-104.87,0.0,0.0
2020-05-07,171.31,30117.86,0.0,30117.86,117.86,0.0,0.0
2020-05-08,930.94,31112.03,0.0,31112.03,1112.03,0.0,0.0
2020-05-11,574.82,31522.2,0.0,31522.2,1522.2,0.0,0.0
2020-05-12,1153.81,30744.71,0.0,30744.71,744.71,0.0,0.0
2020-05-13,1314.26,29960.27,0.0,29960.27,-39.73,0.0,0.0
2020-05-14,1286.34,30213.27,0.0,30213.27,213.27,0.0,0.0
2020-05-15,1722.73,30379.87,0.0,30379.87,379.87,0.0,0.0
2020-05-18,1246.0,31570.99,0.0,31570.99,1570.99,0.0,0.0
2020-05-19,1343.3,31735.05,0.0,31735.05,1735.05,0.0,0.0
2020-05-20,1054.57,32398.57,0.0,32398.57,2398.57,0.0,0.0
2020-05-21,1129.03,32257.69,0.0,32257.69,2257.69,0.0,0.0
2020-05-22,1135.52,32137.21,0.0,32137.21,2137.21,0.0,0.0
2020-05-26,1190.07,32289.78,0.0,32289.78,2289.78,0.0,0.0
2020-05-27,18.64,33073.79,0.0,33073.79,3073.79,0.0,0.0
2020-05-28,19.72,32792.67,0.0,32792.67,2792.67,0.0,0.0
2020-05-29,15.64,33292.04,0.0,33292.04,3292.04,0.0,0.0
2020-06-01,7.28,33445.29,0.0,33445.29,3445.29,0.0,0.0
2020-06-02,39.18,33748.82,0.0,33748.82,3748.82,0.0,0.0
2020-06-03,33.19,34562.82,0.0,34562.82,4562.82,0.0,0.0
2020-06-04,49.79,34898.44,0.0,34898.44,4898.44,0.0,0.0
2020-06-05,2345.06,35569.12,0.0,35569.12,5569.12,0.0,0.0
2020-06-08,2422.81,35972.48,0.0,35972.48,5972.48,0.0,0.0
2020-06-09,1930.83,35908.14,0.0,35908.14,5908.14,0.0,0.0
2020-06-10,2331.79,35928.11,0.0,35928.11,5928.11,0.0,0.0
2020-06-11,2276.81,33838.96,0.0,33838.96,3838.96,0.0,0.0
2020-06-12,4142.1,34120.81,0.0,34120.81,4120.81,0.0,0.0
2020-06-15,4426.34,34489.67,0.0,34489.67,4489.67,0.0,0.0
2020-06-16,4312.34,35073.03,0.0,35073.03,5073.03,0.0,0.0
2020-06-17,5993.33,35082.43,0.0,35082.43,5082.43,0.0,0.0
2020-06-18,3932.27,35036.68,0.0,35036.68,5036.68,0.0,0.0
2020-06-19,3942.52,34987.51,0.0,34987.51,4987.51,0.0,0.0
2020-06-22,3663.4,35180.09,0.0,35180.09,5180.09,0.0,0.0
2020-06-23,3658.43,35419.97,0.0,35419.97,5419.97,0.0,0.0
2020-06-24,3605.53,34685.02,0.0,34685.02,4685.02,0.0,0.0
2020-06-25,2989.93,34943.39,0.0,34943.39,4943.39,0.0,0.0
2020-06-26,2910.92,34389.31,0.0,34389.31,4389.31,0.0,0.0
2020-06-29,2778.33,34747.69,0.0,34747.69,4747.69,0.0,0.0
2020-06-30,2825.37,35446.52,0.0,35446.52,5446.52,0.0,0.0
2020-07-01,472.83,35175.74,0.0,35175.74,5175.74,0.0,0.0
2020-07-02,612.89,35394.36,0.0,35394.36,5394.36,0.0,0.0
2020-07-06,296.6,36149.91,0.0,36149.91,6149.91,0.0,0.0
2020-07-07,395.61,35527.79,0.0,35527.79,5527.79,0.0,0.0
2020-07-08,348.26,36010.88,0.0,36010.88,6010.88,0.0,0.0
2020-07-09,270.04,35773.79,0.0,35773.79,5773.79,0.0,0.0
2020-07-10,244.36,36082.26,0.0,36082.26,6082.26,0.0,0.0
2020-07-13,462.79,35544.33,0.0,35544.33,5544.33,0.0,0.0
2020-07-14,497.55,35859.04,0.0,35859.04,5859.04,0.0,0.0
2020-07-15,578.04,36346.03,0.0,36346.03,6346.03,0.0,0.0
2020-07-16,640.26,36256.15,0.0,36256.15,6256.15,0.0,0.0
2020-07-17,702.66,36497.48,0.0,36497.48,6497.48,0.0,0.0
2020-07-20,2.69,37087.5,0.0,37087.5,7087.5,0.0,0.0
2020-07-21,2379.1,36888.14,0.0,36888.14,6888.14,0.0,0.0
2020-07-22,752.38,37053.95,0.0,37053.95,7053.95,0.0,0.0
2020-07-23,949.1,36604.44,0.0,36604.44,6604.44,0.0,0.0
2020-07-24,975.06,36298.85,0.0,36298.85,6298.85,0.0,0.0
2020-07-27,946.91,36628.05,0.0,36628.05,6628.05,0.0,0.0
2020-07-28,783.56,36184.98,0.0,36184.98,6184.98,0.0,0.0
2020-07-29,791.8,37042.23,0.0,37042.23,7042.23,0.0,0.0
2020-07-30,712.9,37111.23,0.0,37111.23,7111.23,0.0,0.0
2020-07-31,439.59,37221.57,0.0,37221.57,7221.57,0.0,0.0
2020-08-03,513.4,37776.29,0.0,37776.29,7776.29,0.0,0.0
2020-08-04,413.64,37997.57,0.0,37997.57,7997.57,0.0,0.0
2020-08-05,846.79,38251.7,0.0,38251.7,8251.7,0.0,0.0
2020-08-06,868.42,38248.43,0.0,38248.43,8248.43,0.0,0.0
2020-08-07,1464.36,38162.24,0.0,38162.24,8162.24,0.0,0.0
2020-08-10,1162.76,38622.74,0.0,38622.74,8622.74,0.0,0.0
2020-08-11,763.72,38238.73,0.0,38238.73,8238.73,0.0,0.0
2020-08-12,549.03,39223.44,0.0,39223.44,9223.44,0.0,0.0
2020-08-13,1391.5,39666.2,0.0,39666.2,9666.2,0.0,0.0
2020-08-14,854.05,39688.1,0.0,39688.1,9688.1,0.0,0.0
2020-08-17,876.97,40159.1,0.0,40159.1,10159.1,0.0,0.0
2020-08-18,1442.54,40201.47,0.0,40201.47,10201.47,0.0,0.0
2020-08-19,885.74,40025.68,0.0,40025.68,10025.68,0.0,0.0
2020-08-20,1194.82,40013.09,0.0,40013.09,10013.09,0.0,0.0
2020-08-21,120.54,40028.55,0.0,40028.55,10028.55,0.0,0.0
2020-08-24,7.85,40395.4,0.0,40395.4,10395.4,0.0,0.0
2020-08-25,11.91,40657.23,0.0,40657.23,10657.23,0.0,0.0
2020-08-26,18.33,40829.01,0.0,40829.01,10829.01,0.0,0.0
2020-08-27,41.04,40608.88,0.0,40608.88,10608.88,0.0,0.0
2020-08-28,17.55,41113.82,0.0,41113.82,11113.82,0.0,0.0
2020-08-31,174.23,41186.2,0.0,41186.2,11186.2,0.0,0.0
2020-09-01,79.9,41552.65,0.0,41552.65,11552.65,0.0,0.0
2020-09-02,32.83,42331.41,0.0,42331.41,12331.41,0.0,0.0
2020-09-03,84.21,40396.3,0.0,40396.3,10396.3,0.0,0.0
2020-09-04,18.82,39837.01,0.0,39837.01,9837.01,0.0,0.0
2020-09-08,19.12,38340.74,0.0,38340.74,8340.74,0.0,0.0
2020-09-09,19.12,39315.11,0.0,39315.11,9315.11,0.0,0.0
2020-09-10,19.12,38621.77,0.0,38621.77,8621.77,0.0,0.0
2020-09-11,19.12,38589.53,0.0,38589.53,8589.53,0.0,0.0
2020-09-14,19.12,39388.8,0.0,39388.8,9388.8,0.0,0.0
2020-09-15,19.12,39846.77,0.0,39846.77,9846.77,0.0,0.0
2020-09-16,19.12,39605.54,0.0,39605.54,9605.54,0.0,0.0
2020-09-17,0.16,39442.44,0.0,39442.44,9442.44,0.0,0.0
2020-09-18,5.79,38914.17,0.0,38914.17,8914.17,0.0,0.0
2020-09-21,5.79,38533.9,0.0,38533.9,8533.9,0.0,0.0
2020-09-22,9.1,38776.81,0.0,38776.81,8776.81,0.0,0.0
2020-09-23,9.1,37958.43,0.0,37958.43,7958.43,0.0,0.0
2020-09-24,9.1,38108.61,0.0,38108.61,8108.61,0.0,0.0
2020-09-25,3.59,38697.14,0.0,38697.14,8697.14,0.0,0.0
2020-09-28,3.59,39503.9,0.0,39503.9,9503.9,0.0,0.0
2020-09-29,3.59,39456.68,0.0,39456.68,9456.68,0.0,0.0
2020-09-30,9.07,39641.11,0.0,39641.11,9641.11,0.0,0.0
2020-10-01,9.07,40184.24,0.0,40184.24,10184.24,0.0,0.0
2020-10-02,16.63,39424.55,0.0,39424.55,9424.55,0.0,0.0
2020-10-05,1.46,40343.97,0.0,40343.97,10343.97,0.0,0.0
2020-10-06,13.8,39766.01,0.0,39766.01,9766.01,0.0,0.0
2020-10-07,397.56,40517.74,0.0,40517.74,10517.74,0.0,0.0
2020-10-08,53.94,41009.78,0.0,41009.78,11009.78,0.0,0.0
2020-10-09,508.98,41364.61,0.0,41364.61,11364.61,0.0,0.0
2020-10-12,298.04,42126.84,0.0,42126.84,12126.84,0.0,0.0
2020-10-13,695.62,42186.33,0.0,42186.33,12186.33,0.0,0.0
2020-10-14,607.49,41843.44,0.0,41843.44,11843.44,0.0,0.0
2020-10-15,24.5,41705.97,0.0,41705.97,11705.97,0.0,0.0
2020-10-16,10.42,41652.0,0.0,41652.0,11652.0,0.0,0.0
2020-10-19,27.54,41155.81,0.0,41155.81,11155.81,0.0,0.0
2020-10-20,11.19,41106.51,0.0,41106.51,11106.51,0.0,0.0
2020-10-21,16.64,41041.56,0.0,41041.56,11041.56,0.0,0.0
2020-10-22,17.4,41455.58,0.0,41455.58,11455.58,0.0,0.0
2020-10-23,3.82,41220.74,0.0,41220.74,11220.74,0.0,0.0
2020-10-26,28.76,40273.8,0.0,40273.8,10273.8,0.0,0.0
2020-10-27,40.06,39959.3,0.0,39959.3,9959.3,0.0,0.0
2020-10-28,36.34,38797.09,0.0,38797.09,8797.09,0.0,0.0
2020-10-29,18.94,39421.82,0.0,39421.82,9421.82,0.0,0.0
2020-10-30,6.57,38838.7,0.0,38838.7,8838.7,0.0,0.0
2020-11-02,693.75,39189.06,0.0,39189.06,9189.06,0.0,0.0
2020-11-03,522.23,39976.22,0.0,39976.22,9976.22,0.0,0.0
2020-11-04,269.65,40833.07,0.0,40833.07,10833.07,0.0,0.0
2020-11-05,511.64,41888.07,0.0,41888.07,11888.07,0.0,0.0
2020-11-06,391.94,42063.52,0.0,42063.52,12063.52,0.0,0.0
2020-11-09,424.24,42426.47,0.0,42426.47,12426.47,0.0,0.0
2020-11-10,367.77,42533.5,0.0,42533.5,12533.5,0.0,0.0
2020-11-11,322.99,42987.22,0.0,42987.22,12987.22,0.0,0.0
2020-11-12,770.37,42631.9,0.0,42631.9,12631.9,0.0,0.0
2020-11-13,544.93,43282.25,0.0,43282.25,13282.25,0.0,0.0
2020-11-16,809.63,44339.05,0.0,44339.05,14339.05,0.0,0.0
2020-11-17,152.49,44491.59,0.0,44491.59,14491.59,0.0,0.0
2020-11-18,58.02,44376.66,0.0,44376.66,14376.66,0.0,0.0
2020-11-19,241.93,44608.06,0.0,44608.06,14608.06,0.0,0.0
2020-11-20,203.77,44298.56,0.0,44298.56,14298.56,0.0,0.0
2020-11-23,329.49,44922.15,0.0,44922.15,14922.15,0.0,0.0
2020-11-24,295.51,45823.07,0.0,45823.07,15823.07,0.0,0.0
2020-11-25,264.89,45790.39,0.0,45790.39,15790.39,0.0,0.0
2020-11-27,411.88,46254.48,0.0,46254.48,16254.48,0.0,0.0
2020-11-30,492.73,45993.7,0.0,45993.7,15993.7,0.0,0.0
2020-12-01,605.89,46680.7,0.0,46680.7,16680.7,0.0,0.0
2020-12-02,532.31,46779.12,0.0,46779.12,16779.12,0.0,0.0
2020-12-03,687.96,47567.77,0.0,47567.77,17567.77,0.0,0.0
2020-12-04,670.3,48865.17,0.0,48865.17,18865.17,0.0,0.0
2020-12-07,728.86,48790.36,0.0,48790.36,18790.36,0.0,0.0
2020-12-08,678.59,48929.29,0.0,48929.29,18929.29,0.0,0.0
2020-12-09,407.49,48383.04,0.0,48383.04,18383.04,0.0,0.0
2020-12-10,119.1,48823.11,0.0,48823.11,18823.11,0.0,0.0
2020-12-11,59.0,48763.82,0.0,48763.82,18763.82,0.0,0.0
2020-12-14,13.69,48929.26,0.0,48929.26,18929.26,0.0,0.0
2020-12-15,19.27,49625.6,0.0,49625.6,19625.6,0.0,0.0
2020-12-16,85.34,49613.29,0.0,49613.29,19613.29,0.0,0.0
2020-12-17,71.91,49784.03,0.0,49784.03,19784.03,0.0,0.0
2020-12-18,42.64,49674.78,0.0,49674.78,19674.78,0.0,0.0
2020-12-21,12.21,49301.74,0.0,49301.74,19301.74,0.0,0.0
2020-12-22,46.09,49354.48,0.0,49354.48,19354.48,0.0,0.0
2020-12-23,30.89,49550.95,0.0,49550.95,19550.95,0.0,0.0
2020-12-24,45.42,49670.89,0.0,49670.89,19670.89,0.0,0.0
2020-12-28,45.42,49849.57,0.0,49849.57,19849.57,0.0,0.0
2020-12-29,44.31,49615.95,0.0,49615.95,19615.95,0.0,0.0
2020-12-30,172.62,50119.08,0.0,50119.08,20119.08,0.0,0.0
2020-12-31,15.98,50357.16,0.0,50357.16,20357.16,0.0,0.0
2021-01-04,285.28,50050.38,0.0,50050.38,20050.38,0.0,0.0
2021-01-05,254.99,50941.15,0.0,50941.15,20941.15,0.0,0.0
2021-01-06,101.06,51013.26,0.0,51013.26,21013.26,0.0,0.0
2021-01-07,107.62,52141.13,0.0,52141.13,22141.13,0.0,0.0
2021-01-08,20.88,52231.15,0.0,52231.15,22231.15,0.0,0.0
2021-01-11,91.42,52137.15,0.0,52137.15,22137.15,0.0,0.0
2021-01-12,29.59,52859.68,0.0,52859.68,22859.68,0.0,0.0
2021-01-13,87.68,52848.22,0.0,52848.22,22848.22,0.0,0.0
2021-01-14,73.88,53543.5,0.0,53543.5,23543.5,0.0,0.0
2021-01-15,94.09,52966.54,0.0,52966.54,22966.54,0.0,0.0
2021-01-19,94.09,53943.06,0.0,53943.06,23943.06,0.0,0.0
2021-01-20,70.04,54475.88,0.0,54475.88,24475.88,0.0,0.0
2021-01-21,143.69,54628.24,0.0,54628.24,24628.24,0.0,0.0
2021-01-22,122.07,54259.63,0.0,54259.63,24259.63,0.0,0.0
2021-01-25,133.29,54189.09,0.0,54189.09,24189.09,0.0,0.0
2021-01-26,98.17,54197.53,0.0,54197.53,24197.53,0.0,0.0
2021-01-27,203.9,52576.82,0.0,52576.82,22576.82,0.0,0.0
2021-01-28,58.69,53067.69,0.0,53067.69,23067.69,0.0,0.0
2021-01-29,17.5,51811.51,0.0,51811.51,21811.51,0.0,0.0
2021-02-01,32.65,53096.63,0.0,53096.63,23096.63,0.0,0.0
2021-02-02,50.69,54214.21,0.0,54214.21,24214.21,0.0,0.0
2021-02-03,5.66,54376.98,0.0,54376.98,24376.98,0.0,0.0
2021-02-04,31.19,55274.35,0.0,55274.35,25274.35,0.0,0.0
2021-02-05,4.62,55667.24,0.0,55667.24,25667.24,0.0,0.0
2021-02-08,7.33,57204.31,0.0,57204.31,27204.31,0.0,0.0
2021-02-09,7.33,57033.93,0.0,57033.93,27033.93,0.0,0.0
2021-02-10,50.49,57043.53,0.0,57043.53,27043.53,0.0,0.0
2021-02-11,124.65,57731.72,0.0,57731.72,27731.72,0.0,0.0
2021-02-12,110.61,58235.87,0.0,58235.87,28235.87,0.0,0.0
2021-02-16,102.88,58286.98,0.0,58286.98,28286.98,0.0,0.0
2021-02-17,6.82,57808.59,0.0,57808.59,27808.59,0.0,0.0
2021-02-18,161.78,57193.43,0.0,57193.43,27193.43,0.0,0.0
2021-02-19,19.31,57849.62,0.0,57849.62,27849.62,0.0,0.0
2021-02-22,19.31,57021.75,0.0,57021.75,27021.75,0.0,0.0
2021-02-23,19.31,56778.29,0.0,56778.29,26778.29,0.0,0.0
2021-02-24,43.28,58065.93,0.0,58065.93,28065.93,0.0,0.0
2021-02-25,14.67,55765.89,0.0,55765.89,25765.89,0.0,0.0
2021-02-26,2.05,55945.68,0.0,55945.68,25945.68,0.0,0.0
2021-03-01,3.51,58005.15,0.0,58005.15,28005.15,0.0,0.0
2021-03-02,17.82,57792.6,0.0,57792.6,27792.6,0.0,0.0
2021-03-03,17.82,56682.0,0.0,56682.0,26682.0,0.0,0.0
2021-03-04,71.98,54324.63,0.0,54324.63,24324.63,0.0,0.0
2021-03-05,75.65,55226.9,0.0,55226.9,25226.9,0.0,0.0
2021-03-08,83.5,54096.9,0.0,54096.9,24096.9,0.0,0.0
2021-03-09,47.32,56060.92,0.0,56060.92,26060.92,0.0,0.0
2021-03-10,62.54,56021.41,0.0,56021.41,26021.41,0.0,0.0
2021-03-11,12.13,57135.88,0.0,57135.88,27135.88,0.0,0.0
2021-03-12,31.38,56529.48,0.0,56529.48,26529.48,0.0,0.0
2021-03-15,7.56,56781.3,0.0,56781.3,26781.3,0.0,0.0
2021-03-16,22.61,56859.4,0.0,56859.4,26859.4,0.0,0.0
2021-03-17,21.08,57556.92,0.0,57556.92,27556.92,0.0,0.0
2021-03-18,21.08,55918.86,0.0,55918.86,25918.86,0.0,0.0
2021-03-19,14.11,56280.64,0.0,56280.64,26280.64,0.0,0.0
2021-03-22,27.62,56920.05,0.0,56920.05,26920.05,0.0,0.0
2021-03-23,2.2,56096.95,0.0,56096.95,26096.95,0.0,0.0
2021-03-24,0.38,55564.4,0.0,55564.4,25564.4,0.0,0.0
2021-03-25,11.07,55719.38,0.0,55719.38,25719.38,0.0,0.0
2021-03-26,11.07,57066.79,0.0,57066.79,27066.79,0.0,0.0
2021-03-29,28.37,56631.17,0.0,56631.17,26631.17,0.0,0.0
2021-03-30,28.37,56684.94,0.0,56684.94,26684.94,0.0,0.0
2021-03-31,28.37,57501.2,0.0,57501.2,27501.2,0.0,0.0
2021-04-01,7.79,58754.3,0.0,58754.3,28754.3,0.0,0.0
2021-04-05,7.79,59991.74,0.0,59991.74,29991.74,0.0,0.0
2021-04-06,7.79,59565.28,0.0,59565.28,29565.28,0.0,0.0
2021-04-07,7.79,59918.52,0.0,59918.52,29918.52,0.0,0.0
2021-04-08,7.79,60604.84,0.0,60604.84,30604.84,0.0,0.0
2021-04-09,7.79,60766.11,0.0,60766.11,30766.11,0.0,0.0
2021-04-12,7.79,60318.59,0.0,60318.59,30318.59,0.0,0.0
2021-04-13,16.62,60688.08,0.0,60688.08,30688.08,0.0,0.0
2021-04-14,31.54,60570.83,0.0,60570.83,30570.83,0.0,0.0
2021-04-15,1.81,61529.75,0.0,61529.75,31529.75,0.0,0.0
2021-04-16,50.34,61492.48,0.0,61492.48,31492.48,0.0,0.0
2021-04-19,0.97,60927.83,0.0,60927.83,30927.83,0.0,0.0
2021-04-20,0.97,59997.09,0.0,59997.09,29997.09,0.0,0.0
2021-04-21,34.57,61235.42,0.0,61235.42,31235.42,0.0,0.0
2021-04-22,0.55,60758.08,0.0,60758.08,30758.08,0.0,0.0
2021-04-23,68.91,61788.17,0.0,61788.17,31788.17,0.0,0.0
2021-04-26,9.92,62306.73,0.0,62306.73,32306.73,0.0,0.0
2021-04-27,72.35,62448.73,0.0,62448.73,32448.73,0.0,0.0
2021-04-28,72.35,62149.09,0.0,62149.09,32149.09,0.0,0.0
2021-04-29,72.35,62352.52,0.0,62352.52,32352.52,0.0,0.0
2021-04-30,75.78,61450.21,0.0,61450.21,31450.21,0.0,0.0
2021-05-03,123.14,61265.24,0.0,61265.24,31265.24,0.0,0.0
2021-05-04,66.86,60519.47,0.0,60519.47,30519.47,0.0,0.0
2021-05-05,89.08,60512.94,0.0,60512.94,30512.94,0.0,0.0
2021-05-06,11.82,60546.55,0.0,60546.55,30546.55,0.0,0.0
2021-05-07,34.02,61142.26,0.0,61142.26,31142.26,0.0,0.0
2021-05-10,0.23,59706.11,0.0,59706.11,29706.11,0.0,0.0
2021-05-11,56.04,59464.94,0.0,59464.94,29464.94,0.0,0.0
2021-05-12,50.76,57624.61,0.0,57624.61,27624.61,0.0,0.0
2021-05-13,14.31,57843.5,0.0,57843.5,27843.5,0.0,0.0
2021-05-14,78.89,59189.27,0.0,59189.27,29189.27,0.0,0.0
2021-05-17,29.03,59274.28,0.0,59274.28,29274.28,0.0,0.0
2021-05-18,29.03,59032.58,0.0,59032.58,29032.58,0.0,0.0
2021-05-19,759.76,58817.2,0.0,58817.2,28817.2,0.0,0.0
2021-05-20,37.43,59487.38,0.0,59487.38,29487.38,0.0,0.0
2021-05-21,5.4,59453.56,0.0,59453.56,29453.56,0.0,0.0
2021-05-24,5.4,60359.68,0.0,60359.68,30359.68,0.0,0.0
2021-05-25,114.12,60206.38,0.0,60206.38,30206.38,0.0,0.0
2021-05-26,50.16,60615.55,0.0,60615.55,30615.55,0.0,0.0
2021-05-27,11.36,60831.79,0.0,60831.79,30831.79,0.0,0.0
2021-05-28,11.36,61140.16,0.0,61140.16,31140.16,0.0,0.0
2021-06-01,11.36,61183.86,0.0,61183.86,31183.86,0.0,0.0
2021-06-02,11.36,61322.57,0.0,61322.57,31322.57,0.0,0.0
2021-06-03,11.36,60634.8,0.0,60634.8,30634.8,0.0,0.0
2021-06-04,11.36,61560.07,0.0,61560.07,31560.07,0.0,0.0
2021-06-07,3.26,61867.96,0.0,61867.96,31867.96,0.0,0.0
2021-06-08,28.06,61725.16,0.0,61725.16,31725.16,0.0,0.0
2021-06-09,35.39,61715.27,0.0,61715.27,31715.27,0.0,0.0
2021-06-10,116.28,62130.84,0.0,62130.84,32130.84,0.0,0.0
2021-06-11,28.81,62396.49,0.0,62396.49,32396.49,0.0,0.0
