date,cash,equity,margin,market_value,pnl,unrealized_pnl,fees
2020-02-12,11397.58,31572.16,0.0,31572.16,1572.16,0.0,0.0
2020-02-13,11501.89,31456.0,0.0,31456.0,1456.0,0.0,0.0
2020-02-14,11459.55,31474.31,0.0,31474.31,1474.31,0.0,0.0
2020-02-18,11189.12,31476.0,0.0,31476.0,1476.0,0.0,0.0
2020-02-19,11259.9,31692.44,0.0,31692.44,1692.44,0.0,0.0
2020-02-20,11295.06,31435.59,0.0,31435.59,1435.59,0.0,0.0
2020-02-21,11153.64,30903.29,0.0,30903.29,903.29,0.0,0.0
2020-02-24,11197.2,30120.23,0.0,30120.23,120.23,0.0,0.0
2020-02-25,10900.23,29664.07,0.0,29664.07,-335.93,0.0,0.0
2020-02-26,10475.13,29621.96,0.0,29621.96,-378.04,0.0,0.0
2020-02-27,10280.52,28683.72,0.0,28683.72,-1316.28,0.0,0.0
2020-02-28,10031.21,28666.11,0.0,28666.11,-1333.89,0.0,0.0
2020-03-02,10498.29,29261.26,0.0,29261.26,-738.74,0.0,0.0
2020-03-03,10349.33,28930.06,0.0,28930.06,-1069.94,0.0,0.0
2020-03-04,10141.63,29476.98,0.0,29476.98,-523.02,0.0,0.0
2020-03-05,10541.95,28891.29,0.0,28891.29,-1108.71,0.0,0.0
2020-03-06,10249.83,28594.36,0.0,28594.36,-1405.64,0.0,0.0
2020-03-09,9488.15,27261.25,0.0,27261.25,-2738.75,0.0,0.0
2020-03-10,340.78,27817.35,0.0,27817.35,-2182.65,0.0,0.0
2020-03-11,424.17,27043.23,0.0,27043.23,-2956.77,0.0,0.0
2020-03-12,688.83,25306.35,0.0,25306.35,-4693.65,0.0,0.0
2020-03-13,1057.26,26236.02,0.0,26236.02,-3763.98,0.0,0.0
2020-03-16,1473.45,24272.34,0.0,24272.34,-5727.66,0.0,0.0
2020-03-17,778.67,24800.2,0.0,24800.2,-5199.8,0.0,0.0
2020-03-18,633.29,23518.07,0.0,23518.07,-6481.93,0.0,0.0
2020-03-19,841.32,24593.25,0.0,24593.25,-5406.75,0.0,0.0
2020-03-20,880.94,24044.94,0.0,24044.94,-5955.06,0.0,0.0
2020-03-23,803.63,23630.64,0.0,23630.64,-6369.36,0.0,0.0
2020-03-24,456.05,25459.55,0.0,25459.55,-4540.45,0.0,0.0
2020-03-25,808.64,25979.49,0.0,25979.49,-4020.51,0.0,0.0
2020-03-26,579.13,26971.89,0.0,26971.89,-3028.11,0.0,0.0
2020-03-27,1072.3,26410.72,0.0,26410.72,-3589.28,0.0,0.0
2020-03-30,1054.74,26719.06,0.0,26719.06,-3280.94,0.0,0.0
2020-03-31,505.03,26720.21,0.0,26720.21,-3279.79,0.0,0.0
2020-04-01,797.27,25561.93,0.0,25561.93,-4438.07,0.0,0.0
2020-04-02,495.63,26012.35,0.0,26012.35,-3987.65,0.0,0.0
2020-04-03,385.89,25690.76,0.0,25690.76,-4309.24,0.0,0.0
2020-04-06,1.89,27426.02,0.0,27426.02,-2573.98,0.0,0.0
2020-04-07,324.2,27537.86,0.0,27537.86,-2462.14,0.0,0.0
2020-04-08,552.49,28347.18,0.0,28347.18,-1652.82,0.0,0.0
2020-04-09,517.6,28854.85,0.0,28854.85,-1145.15,0.0,0.0
2020-04-13,344.19,28962.06,0.0,28962.06,-1037.94,0.0,0.0
2020-04-14,534.37,29962.35,0.0,29962.35,-37.65,0.0,0.0
2020-04-15,758.68,29314.9,0.0,29314.9,-685.1,0.0,0.0
2020-04-16,628.76,29520.95,0.0,29520.95,-479.05,0.0,0.0
2020-04-17,704.92,30263.67,0.0,30263.67,263.67,0.0,0.0
2020-04-20,629.46,29891.5,0.0,29891.5,-108.5,0.0,0.0
2020-04-21,589.24,28829.84,0.0,28829.84,-1170.16,0.0,0.0
2020-04-22,811.21,29522.87,0.0,29522.87,-477.13,0.0,0.0
2020-04-23,626.61,29532.15,0.0,29532.15,-467.85,0.0,0.0
2020-04-24,738.66,29760.54,0.0,29760.54,-239.46,0.0,0.0
2020-04-27,713.81,30256.61,0.0,30256.61,256.61,0.0,0.0
2020-04-28,713.81,30369.7,0.0,30369.7,369.7,0.0,0.0
2020-04-29,22.64,31565.54,0.0,31565.54,1565.54,0.0,0.0
2020-04-30,4.66,31297.61,0.0,31297.61,1297.61,0.0,0.0
2020-05-01,38.17,29859.79,0.0,29859.79,-140.21,0.0,0.0
2020-05-04,38.17,30137.27,0.0,30137.27,137.27,0.0,0.0
2020-05-05,1.52,30417.24,0.0,30417.24,417.24,0.0,0.0
2020-05-06,1.52,30303.85,0.0,30303.85,303.85,0.0,0.0
2020-05-07,49.74,30527.27,0.0,30527.27,527.27,0.0,0.0
2020-05-08,1179.69,31587.19,0.0,31587.19,1587.19,0.0,0.0
2020-05-11,667.47,31992.8,0.0,31992.8,1992.8,0.0,0.0
2020-05-12,764.7,31264.61,0.0,31264.61,1264.61,0.0,0.0
2020-05-13,637.38,30506.1,0.0,30506.1,506.1,0.0,0.0
2020-05-14,436.84,30987.96,0.0,30987.96,987.96,0.0,0.0
2020-05-15,509.35,31126.64,0.0,31126.64,1126.64,0.0,0.0
2020-05-18,431.78,32467.22,0.0,32467.22,2467.22,0.0,0.0
2020-05-19,431.8,32618.75,0.0,32618.75,2618.75,0.0,0.0
2020-05-20,821.63,33339.52,0.0,33339.52,3339.52,0.0,0.0
2020-05-21,941.78,33085.09,0.0,33085.09,3085.09,0.0,0.0
2020-05-22,587.27,33056.6,0.0,33056.6,3056.6,0.0,0.0
2020-05-26,624.57,33353.23,0.0,33353.23,3353.23,0.0,0.0
2020-05-27,51.4,34079.67,0.0,34079.67,4079.67,0.0,0.0
2020-05-28,43.43,33788.73,0.0,33788.73,3788.73,0.0,0.0
2020-05-29,54.1,34144.77,0.0,34144.77,4144.77,0.0,0.0
2020-06-01,3.1,34298.65,0.0,34298.65,4298.65,0.0,0.0
2020-06-02,15.25,34669.8,0.0,34669.8,4669.8,0.0,0.0
2020-06-03,40.15,35503.1,0.0,35503.1,5503.1,0.0,0.0
2020-06-04,3.78,35787.91,0.0,35787.91,5787.91,0.0,0.0
2020-06-05,2237.92,36510.06,0.0,36510.06,6510.06,0.0,0.0
2020-06-08,2495.68,36922.51,0.0,36922.51,6922.51,0.0,0.0
2020-06-09,2512.07,36854.73,0.0,36854.73,6854.73,0.0,0.0
2020-06-10,2658.4,36884.62,0.0,36884.62,6884.62,0.0,0.0
2020-06-11,3116.66,34770.09,0.0,34770.09,4770.09,0.0,0.0
2020-06-12,4930.07,35065.46,0.0,35065.46,5065.46,0.0,0.0
2020-06-15,5173.34,35438.84,0.0,35438.84,5438.84,0.0,0.0
2020-06-16,4916.35,36033.66,0.0,36033.66,6033.66,0.0,0.0
2020-06-17,6958.48,36033.28,0.0,36033.28,6033.28,0.0,0.0
2020-06-18,5191.53,36000.32,0.0,36000.32,6000.32,0.0,0.0
2020-06-19,5051.64,35949.56,0.0,35949.56,5949.56,0.0,0.0
2020-06-22,4673.92,36140.37,0.0,36140.37,6140.37,0.0,0.0
2020-06-23,4897.33,36369.11,0.0,36369.11,6369.11,0.0,0.0
2020-06-24,4541.14,35631.56,0.0,35631.56,5631.56,0.0,0.0
2020-06-25,4467.65,35889.82,0.0,35889.82,5889.82,0.0,0.0
2020-06-26,4511.53,35335.62,0.0,35335.62,5335.62,0.0,0.0
2020-06-29,4420.04,35691.47,0.0,35691.47,5691.47,0.0,0.0
2020-06-30,4639.78,36366.07,0.0,36366.07,6366.07,0.0,0.0
2020-07-01,4577.96,36133.31,0.0,36133.31,6133.31,0.0,0.0
2020-07-02,4735.35,36259.28,0.0,36259.28,6259.28,0.0,0.0
2020-07-06,4842.73,36865.64,0.0,36865.64,6865.64,0.0,0.0
2020-07-07,4870.45,36170.72,0.0,36170.72,6170.72,0.0,0.0
2020-07-08,4759.53,36506.61,0.0,36506.61,6506.61,0.0,0.0
2020-07-09,4822.5,36599.8,0.0,36599.8,6599.8,0.0,0.0
2020-07-10,4821.22,36781.93,0.0,36781.93,6781.93,0.0,0.0
2020-07-13,4894.72,36279.56,0.0,36279.56,6279.56,0.0,0.0
2020-07-14,4858.54,36589.57,0.0,36589.57,6589.57,0.0,0.0
2020-07-15,4938.62,36819.91,0.0,36819.91,6819.91,0.0,0.0
2020-07-16,4916.38,36764.34,0.0,36764.34,6764.34,0.0,0.0
2020-07-17,4657.92,36938.64,0.0,36938.64,6938.64,0.0,0.0
2020-07-20,3062.36,37528.33,0.0,37528.33,7528.33,0.0,0.0
2020-07-21,6576.19,37367.77,0.0,37367.77,7367.77,0.0,0.0
2020-07-22,4840.18,37541.54,0.0,37541.54,7541.54,0.0,0.0
2020-07-23,4918.39,37081.16,0.0,37081.16,7081.16,0.0,0.0
2020-07-24,4637.39,36845.33,0.0,36845.33,6845.33,0.0,0.0
2020-07-27,4573.51,37106.12,0.0,37106.12,7106.12,0.0,0.0
2020-07-28,4344.77,36745.35,0.0,36745.35,6745.35,0.0,0.0
2020-07-29,4595.31,37424.78,0.0,37424.78,7424.78,0.0,0.0
2020-07-30,4604.34,37489.93,0.0,37489.93,7489.93,0.0,0.0
2020-07-31,4885.53,37576.92,0.0,37576.92,7576.92,0.0,0.0
2020-08-03,4768.05,38066.44,0.0,38066.44,8066.44,0.0,0.0
2020-08-04,4731.51,38260.84,0.0,38260.84,8260.84,0.0,0.0
2020-08-05,4903.95,38372.66,0.0,38372.66,8372.66,0.0,0.0
2020-08-06,4895.15,38443.84,0.0,38443.84,8443.84,0.0,0.0
2020-08-07,4824.56,38194.83,0.0,38194.83,8194.83,0.0,0.0
2020-08-10,4540.92,38405.99,0.0,38405.99,8405.99,0.0,0.0
2020-08-11,4648.92,37831.67,0.0,37831.67,7831.67,0.0,0.0
2020-08-12,4329.7,38461.1,0.0,38461.1,8461.1,0.0,0.0
2020-08-13,4743.97,38372.57,0.0,38372.57,8372.57,0.0,0.0
2020-08-14,4739.77,38408.97,0.0,38408.97,8408.97,0.0,0.0
2020-08-17,4450.87,38713.63,0.0,38713.63,8713.63,0.0,0.0
2020-08-18,4694.82,38707.14,0.0,38707.14,8707.14,0.0,0.0
2020-08-19,4865.94,38616.18,0.0,38616.18,8616.18,0.0,0.0
2020-08-20,4548.99,38722.83,0.0,38722.83,8722.83,0.0,0.0
2020-08-21,2889.16,38869.65,0.0,38869.65,8869.65,0.0,0.0
2020-08-24,2731.22,39191.89,0.0,39191.89,9191.89,0.0,0.0
2020-08-25,2789.03,39377.01,0.0,39377.01,9377.01,0.0,0.0
2020-08-26,2759.77,39605.15,0.0,39605.15,9605.15,0.0,0.0
2020-08-27,2855.79,39444.65,0.0,39444.65,9444.65,0.0,0.0
2020-08-28,2664.22,39872.94,0.0,39872.94,9872.94,0.0,0.0
2020-08-31,2792.79,40020.5,0.0,40020.5,10020.5,0.0,0.0
2020-09-01,2986.91,40306.5,0.0,40306.5,10306.5,0.0,0.0
2020-09-02,2895.8,40749.79,0.0,40749.79,10749.79,0.0,0.0
2020-09-03,3253.06,38967.39,0.0,38967.39,8967.39,0.0,0.0
2020-09-04,2813.32,38545.98,0.0,38545.98,8545.98,0.0,0.0
2020-09-08,2709.73,37298.69,0.0,37298.69,7298.69,0.0,0.0
2020-09-09,2459.21,38094.06,0.0,38094.06,8094.06,0.0,0.0
2020-09-10,2528.14,37405.9,0.0,37405.9,7405.9,0.0,0.0
2020-09-11,2467.61,37260.63,0.0,37260.63,7260.63,0.0,0.0
2020-09-14,2448.42,37821.63,0.0,37821.63,7821.63,0.0,0.0
2020-09-15,2473.87,38221.9,0.0,38221.9,8221.9,0.0,0.0
2020-09-16,2790.16,38095.7,0.0,38095.7,8095.7,0.0,0.0
2020-09-17,2311.0,37856.13,0.0,37856.13,7856.13,0.0,0.0
2020-09-18,2316.63,37367.41,0.0,37367.41,7367.41,0.0,0.0
2020-09-21,2200.48,37113.71,0.0,37113.71,7113.71,0.0,0.0
2020-09-22,2791.62,37425.75,0.0,37425.75,7425.75,0.0,0.0
2020-09-23,2773.01,36643.24,0.0,36643.24,6643.24,0.0,0.0
2020-09-24,2486.83,36782.94,0.0,36782.94,6782.94,0.0,0.0
2020-09-25,2546.3,37288.26,0.0,37288.26,7288.26,0.0,0.0
2020-09-28,2742.93,38144.55,0.0,38144.55,8144.55,0.0,0.0
2020-09-29,2813.27,38078.09,0.0,38078.09,8078.09,0.0,0.0
2020-09-30,2862.38,38226.41,0.0,38226.41,8226.41,0.0,0.0
2020-10-01,2895.63,38645.57,0.0,38645.57,8645.57,0.0,0.0
2020-10-02,3102.27,38013.27,0.0,38013.27,8013.27,0.0,0.0
2020-10-05,2930.7,38775.35,0.0,38775.35,8775.35,0.0,0.0
2020-10-06,2736.15,38300.6,0.0,38300.6,8300.6,0.0,0.0
2020-10-07,4599.64,38963.62,0.0,38963.62,8963.62,0.0,0.0
2020-10-08,2805.95,39320.76,0.0,39320.76,9320.76,0.0,0.0
2020-10-09,4875.64,39592.22,0.0,39592.22,9592.22,0.0,0.0
2020-10-12,4933.47,40310.1,0.0,40310.1,10310.1,0.0,0.0
2020-10-13,4953.23,40184.58,0.0,40184.58,10184.58,0.0,0.0
2020-10-14,5331.25,39940.49,0.0,39940.49,9940.49,0.0,0.0
2020-10-15,2997.12,39955.19,0.0,39955.19,9955.19,0.0,0.0
2020-10-16,3109.38,39873.58,0.0,39873.58,9873.58,0.0,0.0
2020-10-19,3130.42,39381.59,0.0,39381.59,9381.59,0.0,0.0
2020-10-20,3245.02,39328.46,0.0,39328.46,9328.46,0.0,0.0
2020-10-21,2926.72,39133.97,0.0,39133.97,9133.97,0.0,0.0
2020-10-22,2796.8,39640.63,0.0,39640.63,9640.63,0.0,0.0
2020-10-23,2481.41,39399.07,0.0,39399.07,9399.07,0.0,0.0
2020-10-26,2944.93,38640.15,0.0,38640.15,8640.15,0.0,0.0
2020-10-27,2583.62,38377.95,0.0,38377.95,8377.95,0.0,0.0
2020-10-28,3095.46,37392.79,0.0,37392.79,7392.79,0.0,0.0
2020-10-29,2680.13,37903.96,0.0,37903.96,7903.96,0.0,0.0
2020-10-30,2655.31,37466.94,0.0,37466.94,7466.94,0.0,0.0
2020-11-02,4421.69,37691.45,0.0,37691.45,7691.45,0.0,0.0
2020-11-03,4514.29,38355.82,0.0,38355.82,8355.82,0.0,0.0
2020-11-04,4516.93,39067.68,0.0,39067.68,9067.68,0.0,0.0
2020-11-05,5053.02,39916.98,0.0,39916.98,9916.98,0.0,0.0
2020-11-06,4794.08,39935.33,0.0,39935.33,9935.33,0.0,0.0
2020-11-09,4855.02,40161.03,0.0,40161.03,10161.03,0.0,0.0
2020-11-10,4814.09,40419.69,0.0,40419.69,10419.69,0.0,0.0
2020-11-11,4252.24,40696.43,0.0,40696.43,10696.43,0.0,0.0
2020-11-12,4806.35,40579.7,0.0,40579.7,10579.7,0.0,0.0
2020-11-13,4844.14,41079.77,0.0,41079.77,11079.77,0.0,0.0
2020-11-16,4739.51,42038.55,0.0,42038.55,12038.55,0.0,0.0
2020-11-17,4744.66,42065.86,0.0,42065.86,12065.86,0.0,0.0
2020-11-18,4481.38,41985.47,0.0,41985.47,11985.47,0.0,0.0
2020-11-19,4589.99,42048.62,0.0,42048.62,12048.62,0.0,0.0
2020-11-20,4765.89,41826.0,0.0,41826.0,11826.0,0.0,0.0
2020-11-23,4828.75,42294.49,0.0,42294.49,12294.49,0.0,0.0
2020-11-24,4705.87,43047.13,0.0,43047.13,13047.13,0.0,0.0
2020-11-25,4607.86,42927.02,0.0,42927.02,12927.02,0.0,0.0
2020-11-27,4884.11,43209.29,0.0,43209.29,13209.29,0.0,0.0
2020-11-30,5201.21,43037.61,0.0,43037.61,13037.61,0.0,0.0
2020-12-01,5206.92,43374.94,0.0,43374.94,13374.94,0.0,0.0
2020-12-02,5189.22,43674.96,0.0,43674.96,13674.96,0.0,0.0
2020-12-03,5344.87,44381.26,0.0,44381.26,14381.26,0.0,0.0
2020-12-04,5153.36,45411.24,0.0,45411.24,15411.24,0.0,0.0
2020-12-07,5555.67,45334.94,0.0,45334.94,15334.94,0.0,0.0
2020-12-08,5385.43,45533.52,0.0,45533.52,15533.52,0.0,0.0
2020-12-09,5324.91,45077.38,0.0,45077.38,15077.38,0.0,0.0
2020-12-10,5548.36,45287.48,0.0,45287.48,15287.48,0.0,0.0
2020-12-11,5059.01,45257.11,0.0,45257.11,15257.11,0.0,0.0
2020-12-14,5133.37,45258.31,0.0,45258.31,15258.31,0.0,0.0
2020-12-15,4923.55,45849.83,0.0,45849.83,15849.83,0.0,0.0
2020-12-16,4909.18,45772.45,0.0,45772.45,15772.45,0.0,0.0
2020-12-17,5074.85,45847.71,0.0,45847.71,15847.71,0.0,0.0
2020-12-18,4958.84,45709.4,0.0,45709.4,15709.4,0.0,0.0
2020-12-21,4974.26,45390.24,0.0,45390.24,15390.24,0.0,0.0
2020-12-22,4903.98,45510.99,0.0,45510.99,15510.99,0.0,0.0
2020-12-23,5083.01,45725.03,0.0,45725.03,15725.03,0.0,0.0
2020-12-24,4881.7,45789.33,0.0,45789.33,15789.33,0.0,0.0
2020-12-28,4815.0,46000.22,0.0,46000.22,16000.22,0.0,0.0
2020-12-29,4815.0,45737.79,0.0,45737.79,15737.79,0.0,0.0
2020-12-30,4760.52,46124.72,0.0,46124.72,16124.72,0.0,0.0
2020-12-31,4886.87,46403.73,0.0,46403.73,16403.73,0.0,0.0
2021-01-04,4691.1,45984.54,0.0,45984.54,15984.54,0.0,0.0
2021-01-05,4852.72,46688.75,0.0,46688.75,16688.75,0.0,0.0
2021-01-06,5016.45,46917.88,0.0,46917.88,16917.88,0.0,0.0
2021-01-07,5056.12,47656.34,0.0,47656.34,17656.34,0.0,0.0
2021-01-08,5117.51,47657.65,0.0,47657.65,17657.65,0.0,0.0
2021-01-11,5338.59,47652.55,0.0,47652.55,17652.55,0.0,0.0
2021-01-12,5356.85,48101.22,0.0,48101.22,18101.22,0.0,0.0
2021-01-13,5485.67,48051.21,0.0,48051.21,18051.21,0.0,0.0
2021-01-14,5544.66,48377.89,0.0,48377.89,18377.89,0.0,0.0
2021-01-15,5258.4,48086.19,0.0,48086.19,18086.19,0.0,0.0
2021-01-19,4886.49,48973.87,0.0,48973.87,18973.87,0.0,0.0
2021-01-20,5019.21,49438.45,0.0,49438.45,19438.45,0.0,0.0
2021-01-21,5498.74,49476.01,0.0,49476.01,19476.01,0.0,0.0
2021-01-22,5607.0,49122.61,0.0,49122.61,19122.61,0.0,0.0
2021-01-25,5438.44,49059.65,0.0,49059.65,19059.65,0.0,0.0
2021-01-26,5312.2,49060.3,0.0,49060.3,19060.3,0.0,0.0
2021-01-27,5154.45,47900.31,0.0,47900.31,17900.31,0.0,0.0
2021-01-28,5687.62,48053.91,0.0,48053.91,18053.91,0.0,0.0
2021-01-29,5520.37,47052.65,0.0,47052.65,17052.65,0.0,0.0
2021-02-01,5621.83,47972.83,0.0,47972.83,17972.83,0.0,0.0
2021-02-02,5570.58,48949.5,0.0,48949.5,18949.5,0.0,0.0
2021-02-03,5481.67,49011.38,0.0,49011.38,19011.38,0.0,0.0
2021-02-04,5259.8,49773.06,0.0,49773.06,19773.06,0.0,0.0
2021-02-05,5497.71,49977.94,0.0,49977.94,19977.94,0.0,0.0
2021-02-08,5015.97,51203.04,0.0,51203.04,21203.04,0.0,0.0
2021-02-09,4647.21,51157.12,0.0,51157.12,21157.12,0.0,0.0
2021-02-10,4555.14,51089.4,0.0,51089.4,21089.4,0.0,0.0
2021-02-11,4556.27,51815.45,0.0,51815.45,21815.45,0.0,0.0
2021-02-12,4795.26,52239.1,0.0,52239.1,22239.1,0.0,0.0
2021-02-16,4979.48,52031.33,0.0,52031.33,22031.33,0.0,0.0
2021-02-17,4993.15,51754.23,0.0,51754.23,21754.23,0.0,0.0
2021-02-18,4966.95,51272.84,0.0,51272.84,21272.84,0.0,0.0
2021-02-19,5140.88,51804.27,0.0,51804.27,21804.27,0.0,0.0
2021-02-22,4668.64,51143.17,0.0,51143.17,21143.17,0.0,0.0
2021-02-23,4412.61,50877.78,0.0,50877.78,20877.78,0.0,0.0
2021-02-24,4502.17,51963.17,0.0,51963.17,21963.17,0.0,0.0
2021-02-25,4363.76,50267.91,0.0,50267.91,20267.91,0.0,0.0
2021-02-26,4044.7,50342.49,0.0,50342.49,20342.49,0.0,0.0
2021-03-01,4348.38,52019.11,0.0,52019.11,22019.11,0.0,0.0
2021-03-02,4332.88,51646.51,0.0,51646.51,21646.51,0.0,0.0
2021-03-03,4292.34,50757.47,0.0,50757.47,20757.47,0.0,0.0
2021-03-04,3673.77,49081.3,0.0,49081.3,19081.3,0.0,0.0
2021-03-05,3900.8,49810.99,0.0,49810.99,19810.99,0.0,0.0
2021-03-08,4128.52,49121.71,0.0,49121.71,19121.71,0.0,0.0
2021-03-09,3814.68,50640.02,0.0,50640.02,20640.02,0.0,0.0
2021-03-10,3848.43,50624.66,0.0,50624.66,20624.66,0.0,0.0
2021-03-11,3749.23,51192.51,0.0,51192.51,21192.51,0.0,0.0
2021-03-12,4071.45,50782.51,0.0,50782.51,20782.51,0.0,0.0
2021-03-15,3987.63,51114.45,0.0,51114.45,21114.45,0.0,0.0
2021-03-16,4422.46,51273.96,0.0,51273.96,21273.96,0.0,0.0
2021-03-17,4667.94,51788.98,0.0,51788.98,21788.98,0.0,0.0
2021-03-18,4623.16,50470.53,0.0,50470.53,20470.53,0.0,0.0
2021-03-19,3981.33,50717.99,0.0,50717.99,20717.99,0.0,0.0
2021-03-22,3933.69,51039.34,0.0,51039.34,21039.34,0.0,0.0
2021-03-23,4544.07,50528.11,0.0,50528.11,20528.11,0.0,0.0
2021-03-24,4578.79,50234.23,0.0,50234.23,20234.23,0.0,0.0
2021-03-25,3921.27,50410.92,0.0,50410.92,20410.92,0.0,0.0
2021-03-26,3939.61,51474.69,0.0,51474.69,21474.69,0.0,0.0
2021-03-29,4143.41,51077.93,0.0,51077.93,21077.93,0.0,0.0
2021-03-30,4225.41,50971.73,0.0,50971.73,20971.73,0.0,0.0
2021-03-31,4289.13,51458.04,0.0,51458.04,21458.04,0.0,0.0
2021-04-01,4752.67,52396.73,0.0,52396.73,22396.73,0.0,0.0
2021-04-05,4437.1,53157.8,0.0,53157.8,23157.8,0.0,0.0
2021-04-06,4503.04,52902.55,0.0,52902.55,22902.55,0.0,0.0
2021-04-07,4866.38,53090.42,0.0,53090.42,23090.42,0.0,0.0
2021-04-08,5087.09,53577.74,0.0,53577.74,23577.74,0.0,0.0
2021-04-09,4751.97,53860.67,0.0,53860.67,23860.67,0.0,0.0
2021-04-12,4747.69,53431.36,0.0,53431.36,23431.36,0.0,0.0
2021-04-13,4931.24,53701.53,0.0,53701.53,23701.53,0.0,0.0
2021-04-14,4600.85,53512.44,0.0,53512.44,23512.44,0.0,0.0
2021-04-15,4683.97,54077.9,0.0,54077.9,24077.9,0.0,0.0
2021-04-16,4683.97,54035.78,0.0,54035.78,24035.78,0.0,0.0
2021-04-19,4634.6,53664.95,0.0,53664.95,23664.95,0.0,0.0
2021-04-20,4504.61,53007.74,0.0,53007.74,23007.74,0.0,0.0
2021-04-21,4422.96,53656.56,0.0,53656.56,23656.56,0.0,0.0
2021-04-22,4977.2,53329.74,0.0,53329.74,23329.74,0.0,0.0
2021-04-23,4784.29,54076.45,0.0,54076.45,24076.45,0.0,0.0
2021-04-26,4861.73,54451.43,0.0,54451.43,24451.43,0.0,0.0
2021-04-27,4947.87,54445.98,0.0,54445.98,24445.98,0.0,0.0
2021-04-28,4720.9,54137.11,0.0,54137.11,24137.11,0.0,0.0
2021-04-29,4215.8,54416.57,0.0,54416.57,24416.57,0.0,0.0
2021-04-30,4317.69,53888.84,0.0,53888.84,23888.84,0.0,0.0
2021-05-03,4368.44,53838.5,0.0,53838.5,23838.5,0.0,0.0
2021-05-04,6760.09,53321.61,0.0,53321.61,23321.61,0.0,0.0
2021-05-05,6677.72,53345.39,0.0,53345.39,23345.39,0.0,0.0
2021-05-06,6747.39,53499.29,0.0,53499.29,23499.29,0.0,0.0
2021-05-07,4257.02,53844.08,0.0,53844.08,23844.08,0.0,0.0
2021-05-10,4292.63,52801.4,0.0,52801.4,22801.4,0.0,0.0
2021-05-11,1476.23,52329.74,0.0,52329.74,22329.74,0.0,0.0
2021-05-12,1421.1,50855.46,0.0,50855.46,20855.46,0.0,0.0
2021-05-13,1691.54,51239.51,0.0,51239.51,21239.51,0.0,0.0
2021-05-14,1740.69,52230.68,0.0,52230.68,22230.68,0.0,0.0
2021-05-17,2147.22,52216.15,0.0,52216.15,22216.15,0.0,0.0
2021-05-18,1284.38,51751.92,0.0,51751.92,21751.92,0.0,0.0
2021-05-19,6302.42,51685.42,0.0,51685.42,21685.42,0.0,0.0
2021-05-20,3974.55,52087.98,0.0,52087.98,22087.98,0.0,0.0
2021-05-21,4167.46,52125.22,0.0,52125.22,22125.22,0.0,0.0
2021-05-24,4069.96,52779.93,0.0,52779.93,22779.93,0.0,0.0
2021-05-25,4743.38,52653.04,0.0,52653.04,22653.04,0.0,0.0
2021-05-26,4711.4,52897.36,0.0,52897.36,22897.36,0.0,0.0
2021-05-27,4699.55,52985.12,0.0,52985.12,22985.12,0.0,0.0
2021-05-28,4343.8,53199.79,0.0,53199.79,23199.79,0.0,0.0
2021-06-01,4167.92,53152.37,0.0,53152.37,23152.37,0.0,0.0
2021-06-02,4279.49,53204.59,0.0,53204.59,23204.59,0.0,0.0
2021-06-03,4418.08,52717.67,0.0,52717.67,22717.67,0.0,0.0
