date,cash,equity,margin,market_value,pnl,unrealized_pnl,fees
2020-05-26,33.86,9374.11,0.0,9374.11,-625.89,0.0,0.0
2020-05-27,40.75,9486.72,0.0,9486.72,-513.28,0.0,0.0
2020-05-28,22.71,9181.41,0.0,9181.41,-818.59,0.0,0.0
2020-05-29,8.33,9335.18,0.0,9335.18,-664.82,0.0,0.0
2020-06-01,8.33,9381.94,0.0,9381.94,-618.06,0.0,0.0
2020-06-02,52.27,9488.13,0.0,9488.13,-511.87,0.0,0.0
2020-06-03,1.75,9742.92,0.0,9742.92,-257.08,0.0,0.0
2020-06-04,19.13,9789.37,0.0,9789.37,-210.63,0.0,0.0
2020-06-05,1.75,10085.08,0.0,10085.08,85.08,0.0,0.0
2020-06-08,19.72,10204.65,0.0,10204.65,204.65,0.0,0.0
2020-06-09,497.15,10089.1,0.0,10089.1,89.1,0.0,0.0
2020-06-10,448.58,10046.57,0.0,10046.57,46.57,0.0,0.0
2020-06-11,385.94,9277.5,0.0,9277.5,-722.5,0.0,0.0
2020-06-12,50.05,9470.73,0.0,9470.73,-529.27,0.0,0.0
2020-06-15,6.92,9605.91,0.0,9605.91,-394.09,0.0,0.0
2020-06-16,7.32,9911.41,0.0,9911.41,-88.59,0.0,0.0
2020-06-17,26.16,9843.05,0.0,9843.05,-156.95,0.0,0.0
2020-06-18,26.16,9905.33,0.0,9905.33,-94.67,0.0,0.0
2020-06-19,17.47,9902.68,0.0,9902.68,-97.32,0.0,0.0
2020-06-22,0.79,9979.13,0.0,9979.13,-20.87,0.0,0.0
2020-06-23,0.79,9961.42,0.0,9961.42,-38.58,0.0,0.0
2020-06-24,16.41,9646.09,0.0,9646.09,-353.91,0.0,0.0
2020-06-25,0.22,9811.58,0.0,9811.58,-188.42,0.0,0.0
2020-06-26,3.42,9584.83,0.0,9584.83,-415.17,0.0,0.0
2020-06-29,3.85,9751.49,0.0,9751.49,-248.51,0.0,0.0
2020-06-30,38.03,9984.69,0.0,9984.69,-15.31,0.0,0.0
2020-07-01,37.78,9840.92,0.0,9840.92,-159.08,0.0,0.0
2020-07-02,37.78,9941.2,0.0,9941.2,-58.8,0.0,0.0
2020-07-06,37.78,10163.16,0.0,10163.16,163.16,0.0,0.0
2020-07-07,4.26,9896.21,0.0,9896.21,-103.79,0.0,0.0
2020-07-08,4.26,10023.58,0.0,10023.58,23.58,0.0,0.0
2020-07-09,4.26,10100.58,0.0,10100.58,100.58,0.0,0.0
2020-07-10,4.26,10098.12,0.0,10098.12,98.12,0.0,0.0
2020-07-13,4.26,9891.71,0.0,9891.71,-108.29,0.0,0.0
2020-07-14,4.26,10043.76,0.0,10043.76,43.76,0.0,0.0
2020-07-15,22.27,10139.45,0.0,10139.45,139.45,0.0,0.0
2020-07-16,7.64,10069.5,0.0,10069.5,69.5,0.0,0.0
2020-07-17,5.11,10158.13,0.0,10158.13,158.13,0.0,0.0
2020-07-20,5.11,10341.09,0.0,10341.09,341.09,0.0,0.0
2020-07-21,5.11,10276.35,0.0,10276.35,276.35,0.0,0.0
2020-07-22,5.11,10389.8,0.0,10389.8,389.8,0.0,0.0
2020-07-23,30.13,10384.58,0.0,10384.58,384.58,0.0,0.0
2020-07-24,30.13,10269.71,0.0,10269.71,269.71,0.0,0.0
2020-07-27,30.13,10480.74,0.0,10480.74,480.74,0.0,0.0
2020-07-28,30.13,10289.21,0.0,10289.21,289.21,0.0,0.0
2020-07-29,13.14,10462.3,0.0,10462.3,462.3,0.0,0.0
2020-07-30,13.14,10514.44,0.0,10514.44,514.44,0.0,0.0
2020-07-31,13.14,10461.86,0.0,10461.86,461.86,0.0,0.0
2020-08-03,8.06,10576.77,0.0,10576.77,576.77,0.0,0.0
2020-08-04,8.06,10649.43,0.0,10649.43,649.43,0.0,0.0
2020-08-05,8.06,10734.78,0.0,10734.78,734.78,0.0,0.0
2020-08-06,8.06,10657.8,0.0,10657.8,657.8,0.0,0.0
2020-08-07,8.59,10588.71,0.0,10588.71,588.71,0.0,0.0
2020-08-10,8.59,10584.77,0.0,10584.77,584.77,0.0,0.0
2020-08-11,8.59,10475.4,0.0,10475.4,475.4,0.0,0.0
2020-08-12,8.59,10716.32,0.0,10716.32,716.32,0.0,0.0
2020-08-13,8.55,10690.62,0.0,10690.62,690.62,0.0,0.0
2020-08-14,8.55,10683.19,0.0,10683.19,683.19,0.0,0.0
2020-08-17,8.55,10748.85,0.0,10748.85,748.85,0.0,0.0
2020-08-18,8.55,10663.61,0.0,10663.61,663.61,0.0,0.0
2020-08-19,8.55,10644.31,0.0,10644.31,644.31,0.0,0.0
2020-08-20,8.55,10607.39,0.0,10607.39,607.39,0.0,0.0
2020-08-21,8.55,10528.73,0.0,10528.73,528.73,0.0,0.0
2020-08-24,8.55,10710.72,0.0,10710.72,710.72,0.0,0.0
2020-08-25,8.55,10769.29,0.0,10769.29,769.29,0.0,0.0
2020-08-26,8.55,10727.85,0.0,10727.85,727.85,0.0,0.0
2020-08-27,7.72,10596.24,0.0,10596.24,596.24,0.0,0.0
2020-08-28,27.24,10901.93,0.0,10901.93,901.93,0.0,0.0
2020-08-31,6.66,10813.29,0.0,10813.29,813.29,0.0,0.0
2020-09-01,6.66,10990.24,0.0,10990.24,990.24,0.0,0.0
2020-09-02,6.66,11300.13,0.0,11300.13,1300.13,0.0,0.0
2020-09-03,6.66,10621.32,0.0,10621.32,621.32,0.0,0.0
2020-09-04,6.66,10371.46,0.0,10371.46,371.46,0.0,0.0
2020-09-08,6.66,9977.68,0.0,9977.68,-22.32,0.0,0.0
2020-09-09,6.66,10202.8,0.0,10202.8,202.8,0.0,0.0
2020-09-10,6.66,10033.52,0.0,10033.52,33.52,0.0,0.0
2020-09-11,6.66,9998.91,0.0,9998.91,-1.09,0.0,0.0
2020-09-14,6.66,10211.45,0.0,10211.45,211.45,0.0,0.0
2020-09-15,6.66,10291.25,0.0,10291.25,291.25,0.0,0.0
2020-09-16,6.66,10319.84,0.0,10319.84,319.84,0.0,0.0
2020-09-17,6.66,10308.23,0.0,10308.23,308.23,0.0,0.0
2020-09-18,6.66,10201.78,0.0,10201.78,201.78,0.0,0.0
2020-09-21,6.66,10130.01,0.0,10130.01,130.01,0.0,0.0
2020-09-22,6.66,10184.29,0.0,10184.29,184.29,0.0,0.0
2020-09-23,6.66,9929.88,0.0,9929.88,-70.12,0.0,0.0
2020-09-24,6.66,9973.16,0.0,9973.16,-26.84,0.0,0.0
2020-09-25,6.66,10107.39,0.0,10107.39,107.39,0.0,0.0
2020-09-28,6.66,10374.98,0.0,10374.98,374.98,0.0,0.0
2020-09-29,6.66,10421.59,0.0,10421.59,421.59,0.0,0.0
2020-09-30,6.66,10417.69,0.0,10417.69,417.69,0.0,0.0
2020-10-01,6.66,10628.36,0.0,10628.36,628.36,0.0,0.0
2020-10-02,6.66,10422.4,0.0,10422.4,422.4,0.0,0.0
2020-10-05,6.66,10637.88,0.0,10637.88,637.88,0.0,0.0
2020-10-06,6.66,10542.26,0.0,10542.26,542.26,0.0,0.0
2020-10-07,6.66,10775.0,0.0,10775.0,775.0,0.0,0.0
2020-10-08,6.66,10931.9,0.0,10931.9,931.9,0.0,0.0
2020-10-09,6.66,11049.2,0.0,11049.2,1049.2,0.0,0.0
2020-10-12,6.82,11213.95,0.0,11213.95,1213.95,0.0,0.0
2020-10-13,6.82,11179.02,0.0,11179.02,1179.02,0.0,0.0
2020-10-14,6.82,11043.39,0.0,11043.39,1043.39,0.0,0.0
2020-10-15,6.82,11088.84,0.0,11088.84,1088.84,0.0,0.0
2020-10-16,6.82,11198.42,0.0,11198.42,1198.42,0.0,0.0
2020-10-19,6.82,11129.75,0.0,11129.75,1129.75,0.0,0.0
2020-10-20,6.82,11054.87,0.0,11054.87,1054.87,0.0,0.0
2020-10-21,6.82,10945.37,0.0,10945.37,945.37,0.0,0.0
2020-10-22,6.82,11016.9,0.0,11016.9,1016.9,0.0,0.0
2020-10-23,14.06,11017.98,0.0,11017.98,1017.98,0.0,0.0
2020-10-26,14.06,10687.98,0.0,10687.98,687.98,0.0,0.0
2020-10-27,3.58,10555.52,0.0,10555.52,555.52,0.0,0.0
2020-10-28,3.58,10223.41,0.0,10223.41,223.41,0.0,0.0
2020-10-29,3.58,10738.22,0.0,10738.22,738.22,0.0,0.0
2020-10-30,12.95,10736.98,0.0,10736.98,736.98,0.0,0.0
2020-11-02,5.24,10957.24,0.0,10957.24,957.24,0.0,0.0
2020-11-03,6.46,11201.32,0.0,11201.32,1201.32,0.0,0.0
2020-11-04,6.46,11394.65,0.0,11394.65,1394.65,0.0,0.0
2020-11-05,6.46,11685.87,0.0,11685.87,1685.87,0.0,0.0
2020-11-06,6.46,11700.95,0.0,11700.95,1700.95,0.0,0.0
2020-11-09,6.46,11763.56,0.0,11763.56,1763.56,0.0,0.0
2020-11-10,6.46,11634.86,0.0,11634.86,1634.86,0.0,0.0
2020-11-11,6.46,11805.48,0.0,11805.48,1805.48,0.0,0.0
2020-11-12,6.46,11773.11,0.0,11773.11,1773.11,0.0,0.0
2020-11-13,54.93,11965.61,0.0,11965.61,1965.61,0.0,0.0
2020-11-16,1.43,12311.31,0.0,12311.31,2311.31,0.0,0.0
2020-11-17,57.87,12300.49,0.0,12300.49,2300.49,0.0,0.0
2020-11-18,10.65,12231.83,0.0,12231.83,2231.83,0.0,0.0
2020-11-19,31.0,12319.11,0.0,12319.11,2319.11,0.0,0.0
2020-11-20,10.49,12289.88,0.0,12289.88,2289.88,0.0,0.0
2020-11-23,10.49,12473.15,0.0,12473.15,2473.15,0.0,0.0
2020-11-24,4.3,12703.23,0.0,12703.23,2703.23,0.0,0.0
2020-11-25,26.91,12730.02,0.0,12730.02,2730.02,0.0,0.0
2020-11-27,26.91,12887.88,0.0,12887.88,2887.88,0.0,0.0
2020-11-30,26.91,13000.86,0.0,13000.86,3000.86,0.0,0.0
2020-12-01,4.57,13181.66,0.0,13181.66,3181.66,0.0,0.0
2020-12-02,4.57,13324.91,0.0,13324.91,3324.91,0.0,0.0
2020-12-03,27.67,13659.65,0.0,13659.65,3659.65,0.0,0.0
2020-12-04,20.43,14134.59,0.0,14134.59,4134.59,0.0,0.0
2020-12-07,31.8,14080.98,0.0,14080.98,4080.98,0.0,0.0
2020-12-08,31.8,14153.11,0.0,14153.11,4153.11,0.0,0.0
2020-12-09,8.33,13905.67,0.0,13905.67,3905.67,0.0,0.0
2020-12-10,31.48,13896.42,0.0,13896.42,3896.42,0.0,0.0
2020-12-11,31.48,13937.24,0.0,13937.24,3937.24,0.0,0.0
2020-12-14,8.16,13967.59,0.0,13967.59,3967.59,0.0,0.0
2020-12-15,8.16,14155.79,0.0,14155.79,4155.79,0.0,0.0
2020-12-16,32.23,14188.54,0.0,14188.54,4188.54,0.0,0.0
2020-12-17,32.23,14258.19,0.0,14258.19,4258.19,0.0,0.0
2020-12-18,32.23,14232.73,0.0,14232.73,4232.73,0.0,0.0
2020-12-21,10.34,14178.79,0.0,14178.79,4178.79,0.0,0.0
2020-12-22,10.34,14143.87,0.0,14143.87,4143.87,0.0,0.0
2020-12-23,10.34,14187.89,0.0,14187.89,4187.89,0.0,0.0
2020-12-24,10.34,14202.66,0.0,14202.66,4202.66,0.0,0.0
2020-12-28,10.34,14231.56,0.0,14231.56,4231.56,0.0,0.0
2020-12-29,10.34,14013.53,0.0,14013.53,4013.53,0.0,0.0
2020-12-30,21.16,14236.64,0.0,14236.64,4236.64,0.0,0.0
2020-12-31,21.16,14300.91,0.0,14300.91,4300.91,0.0,0.0
2021-01-04,21.16,14266.0,0.0,14266.0,4266.0,0.0,0.0
2021-01-05,4.16,14581.92,0.0,14581.92,4581.92,0.0,0.0
2021-01-06,46.61,14792.82,0.0,14792.82,4792.82,0.0,0.0
2021-01-07,46.61,15122.66,0.0,15122.66,5122.66,0.0,0.0
2021-01-08,4.67,15143.85,0.0,15143.85,5143.85,0.0,0.0
2021-01-11,4.67,15327.9,0.0,15327.9,5327.9,0.0,0.0
2021-01-12,49.87,15516.78,0.0,15516.78,5516.78,0.0,0.0
2021-01-13,40.37,15405.7,0.0,15405.7,5405.7,0.0,0.0
2021-01-14,53.7,15692.9,0.0,15692.9,5692.9,0.0,0.0
2021-01-15,28.42,15370.18,0.0,15370.18,5370.18,0.0,0.0
2021-01-19,28.42,15764.98,0.0,15764.98,5764.98,0.0,0.0
2021-01-20,42.08,15802.44,0.0,15802.44,5802.44,0.0,0.0
2021-01-21,32.91,15836.96,0.0,15836.96,5836.96,0.0,0.0
2021-01-22,22.1,15551.23,0.0,15551.23,5551.23,0.0,0.0
2021-01-25,15.02,15458.15,0.0,15458.15,5458.15,0.0,0.0
2021-01-26,15.02,15252.19,0.0,15252.19,5252.19,0.0,0.0
2021-01-27,15.02,14748.06,0.0,14748.06,4748.06,0.0,0.0
2021-01-28,9.17,14917.48,0.0,14917.48,4917.48,0.0,0.0
2021-01-29,24.24,14569.06,0.0,14569.06,4569.06,0.0,0.0
2021-02-01,24.24,14946.89,0.0,14946.89,4946.89,0.0,0.0
2021-02-02,24.24,15278.72,0.0,15278.72,5278.72,0.0,0.0
2021-02-03,24.24,15124.47,0.0,15124.47,5124.47,0.0,0.0
2021-02-04,24.24,15494.15,0.0,15494.15,5494.15,0.0,0.0
2021-02-05,24.24,15500.95,0.0,15500.95,5500.95,0.0,0.0
2021-02-08,7.94,15924.66,0.0,15924.66,5924.66,0.0,0.0
2021-02-09,7.94,15889.97,0.0,15889.97,5889.97,0.0,0.0
2021-02-10,7.94,15854.52,0.0,15854.52,5854.52,0.0,0.0
2021-02-11,7.94,16270.98,0.0,16270.98,6270.98,0.0,0.0
2021-02-12,3.75,16547.65,0.0,16547.65,6547.65,0.0,0.0
2021-02-16,15.09,16448.16,0.0,16448.16,6448.16,0.0,0.0
2021-02-17,15.09,16150.13,0.0,16150.13,6150.13,0.0,0.0
2021-02-18,42.61,15932.72,0.0,15932.72,5932.72,0.0,0.0
2021-02-19,6.95,16181.19,0.0,16181.19,6181.19,0.0,0.0
2021-02-22,34.02,15816.27,0.0,15816.27,5816.27,0.0,0.0
2021-02-23,17.86,15756.22,0.0,15756.22,5756.22,0.0,0.0
2021-02-24,17.86,16302.19,0.0,16302.19,6302.19,0.0,0.0
2021-02-25,36.99,15540.6,0.0,15540.6,5540.6,0.0,0.0
2021-02-26,35.39,15654.58,0.0,15654.58,5654.58,0.0,0.0
2021-03-01,6.26,16179.0,0.0,16179.0,6179.0,0.0,0.0
2021-03-02,6.26,15854.78,0.0,15854.78,5854.78,0.0,0.0
2021-03-03,6.26,15475.67,0.0,15475.67,5475.67,0.0,0.0
2021-03-04,6.26,14912.02,0.0,14912.02,4912.02,0.0,0.0
2021-03-05,8.2,15313.4,0.0,15313.4,5313.4,0.0,0.0
2021-03-08,8.2,14884.43,0.0,14884.43,4884.43,0.0,0.0
2021-03-09,7.18,15455.6,0.0,15455.6,5455.6,0.0,0.0
2021-03-10,29.85,15377.61,0.0,15377.61,5377.61,0.0,0.0
2021-03-11,29.85,15665.52,0.0,15665.52,5665.52,0.0,0.0
2021-03-12,29.85,15605.8,0.0,15605.8,5605.8,0.0,0.0
2021-03-15,29.85,15934.37,0.0,15934.37,5934.37,0.0,0.0
2021-03-16,29.85,16159.93,0.0,16159.93,6159.93,0.0,0.0
2021-03-17,4.5,16242.57,0.0,16242.57,6242.57,0.0,0.0
2021-03-18,35.16,15669.79,0.0,15669.79,5669.79,0.0,0.0
2021-03-19,31.05,15662.76,0.0,15662.76,5662.76,0.0,0.0
2021-03-22,0.76,15894.11,0.0,15894.11,5894.11,0.0,0.0
2021-03-23,0.76,15423.54,0.0,15423.54,5423.54,0.0,0.0
2021-03-24,0.76,15397.98,0.0,15397.98,5397.98,0.0,0.0
2021-03-25,0.76,15447.86,0.0,15447.86,5447.86,0.0,0.0
2021-03-26,0.76,16067.97,0.0,16067.97,6067.97,0.0,0.0
2021-03-29,0.76,15864.47,0.0,15864.47,5864.47,0.0,0.0
2021-03-30,0.76,15914.26,0.0,15914.26,5914.26,0.0,0.0
2021-03-31,0.76,16267.85,0.0,16267.85,6267.85,0.0,0.0
2021-04-01,0.76,16816.45,0.0,16816.45,6816.45,0.0,0.0
2021-04-05,0.76,17256.85,0.0,17256.85,7256.85,0.0,0.0
2021-04-06,0.76,17115.63,0.0,17115.63,7115.63,0.0,0.0
2021-04-07,0.76,17016.98,0.0,17016.98,7016.98,0.0,0.0
2021-04-08,0.76,17249.79,0.0,17249.79,7249.79,0.0,0.0
2021-04-09,0.76,17360.54,0.0,17360.54,7360.54,0.0,0.0
2021-04-12,0.76,17017.27,0.0,17017.27,7017.27,0.0,0.0
2021-04-13,30.36,16966.13,0.0,16966.13,6966.13,0.0,0.0
2021-04-14,30.36,16923.41,0.0,16923.41,6923.41,0.0,0.0
2021-04-15,30.36,17097.25,0.0,17097.25,7097.25,0.0,0.0
2021-04-16,30.36,17135.97,0.0,17135.97,7135.97,0.0,0.0
2021-04-19,30.36,16733.26,0.0,16733.26,6733.26,0.0,0.0
2021-04-20,30.36,16438.32,0.0,16438.32,6438.32,0.0,0.0
2021-04-21,30.49,16887.3,0.0,16887.3,6887.3,0.0,0.0
2021-04-22,30.49,16628.77,0.0,16628.77,6628.77,0.0,0.0
2021-04-23,30.49,16916.57,0.0,16916.57,6916.57,0.0,0.0
2021-04-26,30.49,17144.84,0.0,17144.84,7144.84,0.0,0.0
2021-04-27,30.49,17109.42,0.0,17109.42,7109.42,0.0,0.0
2021-04-28,30.49,17029.38,0.0,17029.38,7029.38,0.0,0.0
2021-04-29,30.49,16636.01,0.0,16636.01,6636.01,0.0,0.0
2021-04-30,30.49,16451.93,0.0,16451.93,6451.93,0.0,0.0
2021-05-03,30.49,16390.49,0.0,16390.49,6390.49,0.0,0.0
2021-05-04,30.49,15955.01,0.0,15955.01,5955.01,0.0,0.0
2021-05-05,30.49,16039.6,0.0,16039.6,6039.6,0.0,0.0
2021-05-06,30.49,16164.41,0.0,16164.41,6164.41,0.0,0.0
2021-05-07,30.49,16287.0,0.0,16287.0,6287.0,0.0,0.0
2021-05-10,30.49,15803.56,0.0,15803.56,5803.56,0.0,0.0
2021-05-11,30.49,15608.2,0.0,15608.2,5608.2,0.0,0.0
2021-05-12,30.49,14937.15,0.0,14937.15,4937.15,0.0,0.0
2021-05-13,30.49,15167.75,0.0,15167.75,5167.75,0.0,0.0
2021-05-14,30.49,15563.85,0.0,15563.85,5563.85,0.0,0.0
2021-05-17,30.49,15503.43,0.0,15503.43,5503.43,0.0,0.0
2021-05-18,30.49,15327.69,0.0,15327.69,5327.69,0.0,0.0
2021-05-19,30.49,15492.49,0.0,15492.49,5492.49,0.0,0.0
2021-05-20,30.49,15774.04,0.0,15774.04,5774.04,0.0,0.0
2021-05-21,30.49,15655.89,0.0,15655.89,5655.89,0.0,0.0
2021-05-24,30.49,15966.55,0.0,15966.55,5966.55,0.0,0.0
2021-05-25,30.49,15982.65,0.0,15982.65,5982.65,0.0,0.0
2021-05-26,30.49,16035.99,0.0,16035.99,6035.99,0.0,0.0
2021-05-27,37.79,16136.84,0.0,16136.84,6136.84,0.0,0.0
2021-05-28,7.96,16063.76,0.0,16063.76,6063.76,0.0,0.0
2021-06-01,7.96,16090.31,0.0,16090.31,6090.31,0.0,0.0
2021-06-02,7.96,16103.93,0.0,16103.93,6103.93,0.0,0.0
2021-06-03,7.96,15875.64,0.0,15875.64,5875.64,0.0,0.0
2021-06-04,7.96,16202.91,0.0,16202.91,6202.91,0.0,0.0
2021-06-07,7.96,16054.47,0.0,16054.47,6054.47,0.0,0.0
2021-06-08,7.96,16028.15,0.0,16028.15,6028.15,0.0,0.0
2021-06-09,7.96,15959.51,0.0,15959.51,5959.51,0.0,0.0
2021-06-10,7.96,16058.22,0.0,16058.22,6058.22,0.0,0.0
2021-06-11,7.96,16104.92,0.0,16104.92,6104.92,0.0,0.0
2021-06-14,7.96,16156.59,0.0,16156.59,6156.59,0.0,0.0
2021-06-15,7.96,16071.48,0.0,16071.48,6071.48,0.0,0.0
2021-06-16,7.96,15965.92,0.0,15965.92,5965.92,0.0,0.0
2021-06-17,7.96,15935.5,0.0,15935.5,5935.5,0.0,0.0
