id,type,symbol,entry_date,exit_date,entry,exit,shares,pnl,return_pct,agg_pnl,bars,pnl_per_bar,stop
782,long,DMLP,2020-07-02,2020-10-05,12.2,10.64,2,-3.12,-12.79,3822.77,65,-0.05,
783,long,VALE,2020-09-23,2020-10-05,10.56,10.66,3,0.3,0.95,3823.07,8,0.04,
784,long,AMAT,2020-08-21,2020-10-06,62.6,61.16,1,-1.44,-2.3,3821.63,31,-0.05,
785,long,LSTR,2020-10-01,2020-10-06,125.26,127.34,13,27.04,1.66,3848.67,3,9.01,
786,long,LSTR,2020-10-02,2020-10-06,123.58,127.34,1,3.76,3.04,3852.43,2,1.88,
787,long,VALE,2020-09-23,2020-10-06,10.56,10.68,1,0.12,1.14,3852.55,9,0.01,
788,long,AMAT,2020-08-21,2020-10-07,62.6,61.35,24,-30.0,-2.0,3822.55,32,-0.94,
789,long,AMAT,2020-08-28,2020-10-07,62.53,61.35,1,-1.18,-1.89,3821.37,27,-0.04,
790,long,AMAT,2020-09-04,2020-10-07,60.19,61.35,1,1.16,1.93,3822.53,22,0.05,
791,long,AMAT,2020-09-09,2020-10-07,55.74,61.35,2,11.22,10.06,3833.75,20,0.56,
792,long,AMAT,2020-09-10,2020-10-07,55.59,61.35,1,5.76,10.36,3839.51,19,0.3,
793,long,AMAT,2020-09-23,2020-10-07,57.94,61.35,1,3.41,5.89,3842.92,10,0.34,
794,long,AMAT,2020-10-05,2020-10-07,59.69,61.35,1,1.66,2.78,3844.58,2,0.83,
795,long,SIMO,2020-07-08,2020-10-07,43.83,40.25,2,-7.16,-8.17,3837.42,64,-0.11,
796,long,RVLV,2020-09-23,2020-10-08,17.28,18.07,2,1.58,4.57,3839.0,11,0.14,
797,long,SIMO,2020-07-08,2020-10-08,43.83,40.93,24,-69.6,-6.62,3769.4,65,-1.07,
798,long,SIMO,2020-07-13,2020-10-08,44.1,40.93,1,-3.17,-7.19,3766.23,62,-0.05,
799,long,SIMO,2020-07-16,2020-10-08,43.67,40.93,1,-2.74,-6.27,3763.49,59,-0.05,
800,long,SIMO,2020-07-20,2020-10-08,43.89,40.93,1,-2.96,-6.74,3760.53,57,-0.05,
801,long,SIMO,2020-07-22,2020-10-08,42.97,40.93,1,-2.04,-4.75,3758.49,55,-0.04,
802,long,SIMO,2020-07-23,2020-10-08,42.32,40.93,1,-1.39,-3.28,3757.1,54,-0.03,
803,long,SIMO,2020-07-28,2020-10-08,40.52,40.93,1,0.41,1.01,3757.51,51,0.01,
804,long,SIMO,2020-07-30,2020-10-08,40.66,40.93,1,0.27,0.66,3757.78,49,0.01,
805,long,SIMO,2020-08-06,2020-10-08,40.35,40.93,2,1.16,1.44,3758.94,44,0.03,
806,long,SIMO,2020-08-11,2020-10-08,39.96,40.93,1,0.97,2.43,3759.91,41,0.02,
807,long,SIMO,2020-08-12,2020-10-08,39.93,40.93,1,1.0,2.5,3760.91,40,0.03,
808,long,SIMO,2020-08-13,2020-10-08,40.0,40.93,1,0.93,2.33,3761.84,39,0.02,
809,long,SIMO,2020-08-14,2020-10-08,40.1,40.93,1,0.83,2.07,3762.67,38,0.02,
810,long,SIMO,2020-08-18,2020-10-08,39.85,40.93,1,1.08,2.71,3763.75,36,0.03,
811,long,SIMO,2020-08-20,2020-10-08,37.73,40.93,2,6.4,8.48,3770.15,34,0.19,
812,long,SIMO,2020-08-31,2020-10-08,37.84,40.93,1,3.09,8.17,3773.24,27,0.11,
813,long,SIMO,2020-09-03,2020-10-08,38.03,40.93,1,2.9,7.63,3776.14,24,0.12,
814,long,SIMO,2020-09-08,2020-10-08,35.52,40.93,1,5.41,15.23,3781.55,22,0.25,
815,long,SIMO,2020-09-15,2020-10-08,36.57,40.93,1,4.36,11.92,3785.91,17,0.26,
816,long,SIMO,2020-09-24,2020-10-08,37.48,40.93,1,3.45,9.2,3789.36,10,0.35,
817,long,SIMO,2020-09-30,2020-10-08,38.52,40.93,1,2.41,6.26,3791.77,6,0.4,
818,long,SIMO,2020-10-01,2020-10-08,38.27,40.93,1,2.66,6.95,3794.43,5,0.53,
819,long,SIMO,2020-10-05,2020-10-08,37.24,40.93,1,3.69,9.91,3798.12,3,1.23,
820,long,SIMO,2020-10-06,2020-10-08,37.95,40.93,1,2.98,7.85,3801.1,2,1.49,
821,long,AMAT,2020-10-08,2020-10-09,62.03,63.44,31,43.71,2.27,3844.81,1,43.71,
822,long,DMLP,2020-07-02,2020-10-09,12.2,10.41,1,-1.79,-14.67,3843.02,69,-0.03,
823,long,VALE,2020-09-23,2020-10-09,10.56,11.13,3,1.71,5.4,3844.73,12,0.14,
824,long,TER,2020-08-28,2020-10-12,85.13,86.66,18,27.54,1.8,3872.27,30,0.92,
825,long,TER,2020-08-31,2020-10-12,85.27,86.66,1,1.39,1.63,3873.66,29,0.05,
826,long,TER,2020-09-08,2020-10-12,76.68,86.66,1,9.98,13.02,3883.64,24,0.42,
827,long,TER,2020-09-14,2020-10-12,76.24,86.66,1,10.42,13.67,3894.06,20,0.52,
828,long,TER,2020-09-16,2020-10-12,77.26,86.66,1,9.4,12.17,3903.46,18,0.52,
829,long,TER,2020-09-23,2020-10-12,76.6,86.66,1,10.06,13.13,3913.52,13,0.77,
830,long,RVLV,2020-09-23,2020-10-13,17.28,17.88,3,1.8,3.47,3915.32,14,0.13,
831,long,MSFT,2020-10-06,2020-10-13,207.5,222.82,9,137.88,7.38,4053.2,5,27.58,
832,long,RVLV,2020-09-23,2020-10-14,17.28,18.56,1,1.28,7.41,4054.48,15,0.09,
833,long,LULU,2020-10-09,2020-10-14,343.88,352.6,5,43.6,2.54,4098.08,3,14.53,
834,long,TER,2020-10-13,2020-10-14,87.38,87.81,23,9.89,0.49,4107.97,1,9.89,
835,long,RVLV,2020-09-23,2020-10-15,17.28,18.33,1,1.05,6.08,4109.02,16,0.07,
836,long,DMLP,2020-07-02,2020-10-15,12.2,10.24,1,-1.96,-16.07,4107.06,73,-0.03,
837,long,VALE,2020-09-23,2020-10-15,10.56,11.17,2,1.22,5.78,4108.28,16,0.08,
838,long,ULTA,2020-10-12,2020-10-15,238.42,237.08,8,-10.72,-0.56,4097.56,3,-3.57,
839,long,SIMO,2020-10-14,2020-10-15,42.32,41.86,48,-22.08,-1.09,4075.48,1,-22.08,
840,long,DMLP,2020-07-02,2020-10-16,12.2,10.38,5,-9.1,-14.92,4066.38,74,-0.12,
841,long,SMLR,2020-10-14,2020-10-16,54.1,54.73,37,23.31,1.16,4089.69,2,11.66,
842,long,MSFT,2020-10-15,2020-10-19,218.18,218.01,9,-1.53,-0.08,4088.16,2,-0.77,
843,long,ASML,2020-10-16,2020-10-20,389.12,386.76,5,-11.8,-0.61,4076.36,2,-5.9,
844,long,VALE,2020-09-23,2020-10-20,10.56,11.15,3,1.77,5.59,4078.13,19,0.09,
845,long,RVLV,2020-09-23,2020-10-21,17.28,19.55,94,213.38,13.14,4291.51,20,10.67,
846,long,RVLV,2020-09-24,2020-10-21,16.71,19.55,2,5.68,17.0,4297.19,19,0.3,
847,long,RVLV,2020-09-25,2020-10-21,16.8,19.55,2,5.5,16.37,4302.69,18,0.31,
848,long,RVLV,2020-09-29,2020-10-21,16.74,19.55,1,2.81,16.79,4305.5,16,0.18,
849,long,RVLV,2020-09-30,2020-10-21,16.64,19.55,2,5.82,17.49,4311.32,15,0.39,
850,long,RVLV,2020-10-06,2020-10-21,17.62,19.55,1,1.93,10.95,4313.25,11,0.18,
851,long,RVLV,2020-10-09,2020-10-21,17.74,19.55,3,5.43,10.2,4318.68,8,0.68,
852,long,RVLV,2020-10-12,2020-10-21,18.07,19.55,4,5.92,8.19,4324.6,7,0.85,
853,long,DMLP,2020-07-02,2020-10-21,12.2,10.36,2,-3.68,-15.08,4320.92,77,-0.05,
854,long,META,2020-10-07,2020-10-21,257.5,279.71,7,155.47,8.63,4476.39,10,15.55,
855,long,VALE,2020-09-23,2020-10-22,10.56,11.33,3,2.31,7.29,4478.7,21,0.11,
856,long,LSTR,2020-10-19,2020-10-23,128.66,130.3,15,24.6,1.27,4503.3,4,6.15,
857,long,LSTR,2020-10-22,2020-10-23,131.23,130.3,1,-0.93,-0.71,4502.37,1,-0.93,
858,long,DMLP,2020-07-02,2020-10-23,12.2,10.55,4,-6.6,-13.52,4495.77,79,-0.08,
859,long,VALE,2020-09-23,2020-10-26,10.56,11.17,1,0.61,5.78,4496.38,23,0.03,
860,long,MSFT,2020-10-21,2020-10-26,215.02,212.22,9,-25.2,-1.3,4471.18,3,-8.4,
861,long,DMLP,2020-07-02,2020-10-27,12.2,10.42,3,-5.34,-14.59,4465.84,81,-0.07,
862,long,VALE,2020-09-23,2020-10-27,10.56,11.1,151,81.54,5.11,4547.38,24,3.4,
863,long,VALE,2020-09-28,2020-10-27,10.68,11.1,1,0.42,3.93,4547.8,21,0.02,
864,long,VALE,2020-09-29,2020-10-27,10.56,11.1,6,3.24,5.11,4551.04,20,0.16,
865,long,VALE,2020-09-30,2020-10-27,10.6,11.1,2,1.0,4.72,4552.04,19,0.05,
866,long,VALE,2020-10-02,2020-10-27,10.43,11.1,6,4.02,6.42,4556.06,17,0.24,
867,long,VALE,2020-10-07,2020-10-27,10.73,11.1,3,1.11,3.45,4557.17,14,0.08,
868,long,VALE,2020-10-13,2020-10-27,11.13,11.1,2,-0.06,-0.27,4557.11,10,-0.01,
869,long,VALE,2020-10-14,2020-10-27,11.28,11.1,1,-0.18,-1.6,4556.93,9,-0.02,
870,long,VALE,2020-10-16,2020-10-27,11.16,11.1,3,-0.18,-0.54,4556.75,7,-0.03,
871,long,VALE,2020-10-21,2020-10-27,11.2,11.1,4,-0.4,-0.89,4556.35,4,-0.1,
872,long,VALE,2020-10-23,2020-10-27,11.28,11.1,2,-0.36,-1.6,4555.99,2,-0.18,
873,long,LULU,2020-10-20,2020-10-27,334.26,333.9,5,-1.8,-0.11,4554.19,5,-0.36,
874,long,LULU,2020-10-21,2020-10-27,330.91,333.9,1,2.99,0.9,4557.18,4,0.75,
875,long,SIMO,2020-10-21,2020-10-27,39.75,38.77,1,-0.98,-2.47,4556.2,4,-0.25,
876,long,EXPI,2020-10-26,2020-10-28,21.59,22.76,92,107.64,5.42,4663.84,2,53.82,
877,long,EXPI,2020-10-27,2020-10-28,22.7,22.76,5,0.3,0.26,4664.14,1,0.3,
878,long,MSFT,2020-10-27,2020-10-28,212.5,205.47,9,-63.27,-3.31,4600.87,1,-63.27,
879,long,DMLP,2020-07-02,2020-10-29,12.2,10.32,5,-9.4,-15.41,4591.47,83,-0.11,
880,long,LULU,2020-10-28,2020-10-29,329.63,330.81,6,7.08,0.36,4598.55,1,7.08,
881,long,AMAT,2020-10-15,2020-10-30,62.85,58.77,1,-4.08,-6.49,4594.47,11,-0.37,
882,long,ASML,2020-10-23,2020-10-30,376.85,362.42,5,-72.15,-3.83,4522.32,5,-14.43,
883,long,SIMO,2020-10-21,2020-10-30,39.75,37.91,1,-1.84,-4.63,4520.48,7,-0.26,
884,long,AMAT,2020-10-15,2020-11-02,62.85,60.0,30,-85.5,-4.53,4434.98,12,-7.13,
885,long,AMAT,2020-10-16,2020-11-02,63.17,60.0,1,-3.17,-5.02,4431.81,11,-0.29,
886,long,AMAT,2020-10-23,2020-11-02,61.41,60.0,1,-1.41,-2.3,4430.4,6,-0.24,
887,long,AMAT,2020-10-28,2020-11-02,57.55,60.0,1,2.45,4.26,4432.85,3,0.82,
888,long,LSTR,2020-10-30,2020-11-02,125.17,124.51,1,-0.66,-0.53,4432.19,1,-0.66,
889,long,VALE,2020-10-28,2020-11-03,10.67,10.94,2,0.54,2.53,4432.73,4,0.14,
890,long,LSTR,2020-10-30,2020-11-04,125.17,127.3,15,31.95,1.7,4464.68,3,10.65,
891,long,LSTR,2020-11-03,2020-11-04,126.18,127.3,1,1.12,0.89,4465.8,1,1.12,
892,long,VALE,2020-10-28,2020-11-04,10.67,10.93,182,47.32,2.44,4513.12,5,9.46,
893,long,VALE,2020-10-29,2020-11-04,10.64,10.93,3,0.87,2.73,4513.99,4,0.22,
894,long,DMLP,2020-07-02,2020-11-05,12.2,10.17,1,-2.03,-16.64,4511.96,88,-0.02,
895,long,ASML,2020-11-04,2020-11-05,378.64,396.57,5,89.65,4.74,4601.61,1,89.65,
896,long,LULU,2020-11-02,2020-11-05,316.02,343.38,6,164.16,8.66,4765.77,3,54.72,
897,long,MSFT,2020-10-29,2020-11-05,205.36,222.63,9,155.43,8.41,4921.2,5,31.09,
898,long,RVLV,2020-11-05,2020-11-06,18.86,19.15,6,1.74,1.54,4922.94,1,1.74,
899,long,VALE,2020-11-05,2020-11-06,11.24,11.65,188,77.08,3.65,5000.02,1,77.08,
900,long,SIMO,2020-10-21,2020-11-09,39.75,37.56,1,-2.19,-5.51,4997.83,13,-0.17,
901,long,RVLV,2020-11-05,2020-11-10,18.86,21.63,108,299.16,14.69,5296.99,3,99.72,
902,long,RVLV,2020-11-09,2020-11-10,20.71,21.63,1,0.92,4.44,5297.91,1,0.92,
903,long,ULTA,2020-10-27,2020-11-10,217.42,265.78,9,435.24,22.24,5733.15,10,43.52,
904,long,LSTR,2020-11-05,2020-11-11,125.26,129.58,16,69.12,3.45,5802.27,4,17.28,
905,long,LSTR,2020-11-10,2020-11-11,127.21,129.58,1,2.37,1.86,5804.64,1,2.37,
906,long,DMLP,2020-07-02,2020-11-11,12.2,10.47,2,-3.46,-14.18,5801.18,92,-0.04,
907,long,MSB,2020-11-06,2020-11-11,21.84,21.47,93,-34.41,-1.69,5766.77,3,-11.47,
908,long,MSB,2020-11-09,2020-11-11,22.15,21.47,4,-2.72,-3.07,5764.05,2,-1.36,
909,long,MSB,2020-11-10,2020-11-11,21.93,21.47,2,-0.92,-2.1,5763.13,1,-0.92,
910,long,EXPI,2020-11-10,2020-11-12,21.2,22.96,5,8.8,8.3,5771.93,2,4.4,
911,long,MSFT,2020-11-11,2020-11-12,215.12,216.79,10,16.7,0.78,5788.63,1,16.7,
912,long,EXPI,2020-11-10,2020-11-13,21.2,22.23,2,2.06,4.86,5790.69,3,0.69,
913,long,META,2020-11-11,2020-11-13,275.44,275.43,8,-0.08,-0.0,5790.61,2,-0.04,
914,long,SIMO,2020-10-21,2020-11-13,39.75,37.16,1,-2.59,-6.52,5788.02,17,-0.15,
915,long,DMLP,2020-07-02,2020-11-16,12.2,10.69,1,-1.51,-12.38,5786.51,95,-0.02,
916,long,MSB,2020-11-12,2020-11-16,20.81,21.55,2,1.48,3.56,5787.99,2,0.74,
917,long,LSTR,2020-11-13,2020-11-17,129.07,130.77,17,28.9,1.32,5816.89,2,14.45,
918,long,DMLP,2020-07-02,2020-11-17,12.2,10.82,68,-93.84,-11.31,5723.05,96,-0.98,
919,long,DMLP,2020-07-06,2020-11-17,12.01,10.82,2,-2.38,-9.91,5720.67,95,-0.03,
920,long,DMLP,2020-07-07,2020-11-17,11.95,10.82,3,-3.39,-9.46,5717.28,94,-0.04,
921,long,DMLP,2020-07-09,2020-11-17,11.38,10.82,1,-0.56,-4.92,5716.72,92,-0.01,
922,long,DMLP,2020-07-13,2020-11-17,11.34,10.82,1,-0.52,-4.59,5716.2,90,-0.01,
923,long,DMLP,2020-07-14,2020-11-17,11.4,10.82,2,-1.16,-5.09,5715.04,89,-0.01,
924,long,DMLP,2020-07-17,2020-11-17,11.51,10.82,3,-2.07,-5.99,5712.97,86,-0.02,
925,long,DMLP,2020-07-20,2020-11-17,11.26,10.82,2,-0.88,-3.91,5712.09,85,-0.01,
926,long,DMLP,2020-07-21,2020-11-17,11.3,10.82,3,-1.44,-4.25,5710.65,84,-0.02,
927,long,DMLP,2020-07-23,2020-11-17,11.15,10.82,1,-0.33,-2.96,5710.32,82,-0.0,
928,long,DMLP,2020-07-29,2020-11-17,11.22,10.82,2,-0.8,-3.57,5709.52,78,-0.01,
929,long,DMLP,2020-07-30,2020-11-17,11.25,10.82,2,-0.86,-3.82,5708.66,77,-0.01,
930,long,DMLP,2020-08-03,2020-11-17,10.93,10.82,6,-0.66,-1.01,5708.0,75,-0.01,
931,long,DMLP,2020-08-12,2020-11-17,11.83,10.82,1,-1.01,-8.54,5706.99,68,-0.01,
932,long,DMLP,2020-08-13,2020-11-17,11.88,10.82,5,-5.3,-8.92,5701.69,67,-0.08,
933,long,DMLP,2020-08-14,2020-11-17,12.01,10.82,1,-1.19,-9.91,5700.5,66,-0.02,
934,long,DMLP,2020-08-19,2020-11-17,11.89,10.82,3,-3.21,-9.0,5697.29,63,-0.05,
935,long,DMLP,2020-08-20,2020-11-17,11.69,10.82,3,-2.61,-7.44,5694.68,62,-0.04,
936,long,DMLP,2020-08-24,2020-11-17,11.7,10.82,1,-0.88,-7.52,5693.8,60,-0.01,
937,long,DMLP,2020-08-25,2020-11-17,11.66,10.82,1,-0.84,-7.2,5692.96,59,-0.01,
938,long,DMLP,2020-08-27,2020-11-17,11.4,10.82,3,-1.74,-5.09,5691.22,57,-0.03,
939,long,DMLP,2020-08-31,2020-11-17,11.49,10.82,2,-1.34,-5.83,5689.88,55,-0.02,
940,long,DMLP,2020-09-02,2020-11-17,11.12,10.82,2,-0.6,-2.7,5689.28,53,-0.01,
941,long,DMLP,2020-09-03,2020-11-17,10.82,10.82,12,0.0,0.0,5689.28,52,0.0,
942,long,DMLP,2020-09-10,2020-11-17,10.55,10.82,2,0.54,2.56,5689.82,48,0.01,
943,long,DMLP,2020-09-14,2020-11-17,10.47,10.82,1,0.35,3.34,5690.17,46,0.01,
944,long,DMLP,2020-09-15,2020-11-17,10.52,10.82,3,0.9,2.85,5691.07,45,0.02,
945,long,DMLP,2020-09-16,2020-11-17,10.53,10.82,1,0.29,2.75,5691.36,44,0.01,
946,long,DMLP,2020-09-22,2020-11-17,10.2,10.82,7,4.34,6.08,5695.7,40,0.11,
947,long,DMLP,2020-09-23,2020-11-17,10.2,10.82,2,1.24,6.08,5696.94,39,0.03,
948,long,DMLP,2020-09-24,2020-11-17,10.29,10.82,1,0.53,5.15,5697.47,38,0.01,
949,long,DMLP,2020-09-28,2020-11-17,10.29,10.82,4,2.12,5.15,5699.59,36,0.06,
950,long,DMLP,2020-10-01,2020-11-17,10.28,10.82,2,1.08,5.25,5700.67,33,0.03,
951,long,DMLP,2020-10-02,2020-11-17,10.35,10.82,3,1.41,4.54,5702.08,32,0.04,
952,long,DMLP,2020-10-07,2020-11-17,10.24,10.82,4,2.32,5.66,5704.4,29,0.08,
953,long,DMLP,2020-10-08,2020-11-17,10.45,10.82,4,1.48,3.54,5705.88,28,0.05,
954,long,DMLP,2020-10-12,2020-11-17,10.47,10.82,3,1.05,3.34,5706.93,26,0.04,
955,long,DMLP,2020-10-13,2020-11-17,10.32,10.82,3,1.5,4.84,5708.43,25,0.06,
956,long,DMLP,2020-10-14,2020-11-17,10.28,10.82,7,3.78,5.25,5712.21,24,0.16,
957,long,DMLP,2020-10-20,2020-11-17,10.34,10.82,1,0.48,4.64,5712.69,20,0.02,
958,long,DMLP,2020-10-22,2020-11-17,10.49,10.82,3,0.99,3.15,5713.68,18,0.06,
959,long,DMLP,2020-10-26,2020-11-17,10.41,10.82,3,1.23,3.94,5714.91,16,0.08,
960,long,DMLP,2020-10-28,2020-11-17,10.32,10.82,4,2.0,4.84,5716.91,14,0.14,
961,long,DMLP,2020-10-30,2020-11-17,10.06,10.82,2,1.52,7.55,5718.43,12,0.13,
962,long,DMLP,2020-11-02,2020-11-17,9.99,10.82,3,2.49,8.31,5720.92,11,0.23,
963,long,DMLP,2020-11-03,2020-11-17,10.05,10.82,2,1.54,7.66,5722.46,10,0.15,
964,long,DMLP,2020-11-04,2020-11-17,10.09,10.82,4,2.92,7.23,5725.38,9,0.32,
965,long,DMLP,2020-11-06,2020-11-17,10.09,10.82,3,2.19,7.23,5727.57,7,0.31,
966,long,DMLP,2020-11-09,2020-11-17,10.29,10.82,2,1.06,5.15,5728.63,6,0.18,
967,long,DMLP,2020-11-10,2020-11-17,10.31,10.82,6,3.06,4.95,5731.69,5,0.61,
968,long,DMLP,2020-11-13,2020-11-17,10.47,10.82,2,0.7,3.34,5732.39,2,0.35,
969,long,MSB,2020-11-12,2020-11-17,20.81,21.95,1,1.14,5.48,5733.53,3,0.38,
970,long,EXPI,2020-11-10,2020-11-18,21.2,21.42,1,0.22,1.04,5733.75,6,0.04,
971,long,MSB,2020-11-12,2020-11-18,20.81,22.08,1,1.27,6.1,5735.02,4,0.32,
972,long,EXPD,2020-11-04,2020-11-19,87.99,89.8,23,41.63,2.06,5776.65,11,3.78,
973,long,EXPD,2020-11-10,2020-11-19,87.85,89.8,1,1.95,2.22,5778.6,7,0.28,
974,long,EXPD,2020-11-12,2020-11-19,88.28,89.8,1,1.52,1.72,5780.12,5,0.3,
975,long,SIMO,2020-10-21,2020-11-19,39.75,37.81,1,-1.94,-4.88,5778.18,21,-0.09,
976,long,EXPI,2020-11-10,2020-11-20,21.2,23.26,4,8.24,9.72,5786.42,8,1.03,
977,long,LULU,2020-11-10,2020-11-20,319.78,345.14,6,152.16,7.93,5938.58,8,19.02,
978,long,MSB,2020-11-12,2020-11-20,20.81,22.72,1,1.91,9.18,5940.49,6,0.32,
979,long,EXPI,2020-11-10,2020-11-23,21.2,24.53,91,303.03,15.71,6243.52,9,33.67,
980,long,EXPI,2020-11-11,2020-11-23,21.86,24.53,3,8.01,12.21,6251.53,8,1.0,
981,long,EXPI,2020-11-16,2020-11-23,21.77,24.53,2,5.52,12.68,6257.05,5,1.1,
982,long,EXPI,2020-11-17,2020-11-23,21.46,24.53,4,12.28,14.31,6269.33,4,3.07,
983,long,EXPI,2020-11-19,2020-11-23,22.34,24.53,1,2.19,9.8,6271.52,2,1.1,
984,long,MSB,2020-11-12,2020-11-23,20.81,23.45,102,269.28,12.69,6540.8,7,38.47,
985,long,MSB,2020-11-19,2020-11-23,21.76,23.45,2,3.38,7.77,6544.18,2,1.69,
986,long,RVLV,2020-11-23,2020-11-24,20.27,21.51,119,147.56,6.12,6691.74,1,147.56,
987,long,SIMO,2020-10-21,2020-11-24,39.75,38.84,1,-0.91,-2.29,6690.83,24,-0.04,
988,long,DMLP,2020-11-19,2020-11-25,10.59,11.47,210,184.8,8.31,6875.63,4,46.2,
989,long,DMLP,2020-11-20,2020-11-25,10.72,11.47,4,3.0,7.0,6878.63,3,1.0,
990,long,DMLP,2020-11-23,2020-11-25,10.6,11.47,2,1.74,8.21,6880.37,2,0.87,
991,long,DMLP,2020-11-24,2020-11-25,10.91,11.47,5,2.8,5.13,6883.17,1,2.8,
992,long,EXPI,2020-11-25,2020-11-27,25.57,26.93,97,131.92,5.32,7015.09,1,131.92,
993,long,DMLP,2020-11-27,2020-11-30,11.55,11.34,213,-44.73,-1.82,6970.36,1,-44.73,
994,long,LULU,2020-11-24,2020-12-01,348.21,375.07,6,161.16,7.71,7131.52,4,40.29,
995,long,SIMO,2020-10-21,2020-12-01,39.75,39.82,1,0.07,0.18,7131.59,28,0.0,
996,long,MSB,2020-11-30,2020-12-02,24.11,24.46,1,0.35,1.45,7131.94,2,0.18,
997,long,DMLP,2020-12-01,2020-12-03,10.95,11.2,5,1.25,2.28,7133.19,2,0.63,
998,long,MSB,2020-11-30,2020-12-03,24.11,24.61,101,50.5,2.07,7183.69,3,16.83,
999,long,MSB,2020-12-01,2020-12-03,24.1,24.61,1,0.51,2.12,7184.2,2,0.26,
1000,long,SIMO,2020-10-21,2020-12-04,39.75,43.19,44,151.36,8.65,7335.56,31,4.88,
1001,long,SIMO,2020-10-28,2020-12-04,37.69,43.19,3,16.5,14.59,7352.06,26,0.63,
1002,long,SIMO,2020-11-03,2020-12-04,38.33,43.19,1,4.86,12.68,7356.92,22,0.22,
1003,long,SIMO,2020-11-04,2020-12-04,37.21,43.19,2,11.96,16.07,7368.88,21,0.57,
1004,long,SIMO,2020-11-05,2020-12-04,36.75,43.19,1,6.44,17.52,7375.32,20,0.32,
1005,long,SIMO,2020-11-10,2020-12-04,35.76,43.19,4,29.72,20.78,7405.04,17,1.75,
1006,long,SIMO,2020-11-11,2020-12-04,36.32,43.19,2,13.74,18.92,7418.78,16,0.86,
1007,long,SIMO,2020-11-20,2020-12-04,37.23,43.19,2,11.92,16.01,7430.7,9,1.32,
1008,long,SIMO,2020-11-23,2020-12-04,37.59,43.19,1,5.6,14.9,7436.3,8,0.7,
1009,long,SIMO,2020-11-30,2020-12-04,39.51,43.19,1,3.68,9.31,7439.98,4,0.92,
1010,long,SIMO,2020-12-02,2020-12-04,38.99,43.19,2,8.4,10.77,7448.38,2,4.2,
1011,long,RVLV,2020-12-04,2020-12-07,22.43,23.8,2,2.74,6.11,7451.12,1,2.74,
1012,long,DMLP,2020-12-01,2020-12-07,10.95,11.56,8,4.88,5.57,7456.0,4,1.22,
1013,long,INMD,2020-12-03,2020-12-07,20.65,21.19,1,0.54,2.62,7456.54,2,0.27,
1014,long,RVLV,2020-12-04,2020-12-08,22.43,25.33,111,321.9,12.93,7778.44,2,160.95,
1015,long,META,2020-11-17,2020-12-08,275.49,283.99,1,8.5,3.09,7786.94,14,0.61,
1016,long,LSTR,2020-11-23,2020-12-09,129.85,138.6,17,148.75,6.74,7935.69,11,13.52,
1017,long,LSTR,2020-11-24,2020-12-09,131.46,138.6,1,7.14,5.43,7942.83,10,0.71,
1018,long,LSTR,2020-12-04,2020-12-09,131.91,138.6,1,6.69,5.07,7949.52,3,2.23,
1019,long,DMLP,2020-12-01,2020-12-10,10.95,11.67,2,1.44,6.58,7950.96,7,0.21,
1020,long,STKS,2020-12-09,2020-12-10,3.12,3.13,847,8.47,0.32,7959.43,1,8.47,
1021,long,INMD,2020-12-03,2020-12-10,20.65,21.73,2,2.16,5.23,7961.59,5,0.43,
1022,long,DMLP,2020-12-01,2020-12-11,10.95,11.66,7,4.97,6.48,7966.56,8,0.62,
1023,long,INMD,2020-12-03,2020-12-11,20.65,22.09,2,2.88,6.97,7969.44,6,0.48,
1024,long,EXPD,2020-11-20,2020-12-14,89.79,90.88,1,1.09,1.21,7970.53,15,0.07,
1025,long,INMD,2020-12-03,2020-12-14,20.65,22.91,114,257.64,10.94,8228.17,7,36.81,
1026,long,INMD,2020-12-04,2020-12-14,20.94,22.91,1,1.97,9.41,8230.14,6,0.33,
1027,long,INMD,2020-12-08,2020-12-14,20.97,22.91,2,3.88,9.25,8234.02,4,0.97,
1028,long,INMD,2020-12-09,2020-12-14,21.7,22.91,1,1.21,5.58,8235.23,3,0.4,
1029,long,STKS,2020-12-14,2020-12-15,3.08,3.13,855,42.75,1.62,8277.98,1,42.75,
1030,long,DMLP,2020-12-01,2020-12-16,10.95,11.64,5,3.45,6.3,8281.43,11,0.31,
1031,long,EXPD,2020-11-20,2020-12-17,89.79,92.84,1,3.05,3.4,8284.48,18,0.17,
1032,long,LULU,2020-12-10,2020-12-18,365.23,380.2,7,104.79,4.1,8389.27,6,17.47,
1033,long,EXPD,2020-11-20,2020-12-21,89.79,94.19,23,101.2,4.9,8490.47,20,5.06,
1034,long,EXPD,2020-11-23,2020-12-21,89.1,94.19,1,5.09,5.71,8495.56,19,0.27,
1035,long,EXPD,2020-11-30,2020-12-21,88.76,94.19,1,5.43,6.12,8500.99,15,0.36,
1036,long,EXPD,2020-12-04,2020-12-21,89.69,94.19,1,4.5,5.02,8505.49,11,0.41,
1037,long,EXPD,2020-12-11,2020-12-21,89.86,94.19,1,4.33,4.82,8509.82,6,0.72,
1038,long,EXPD,2020-12-16,2020-12-21,91.1,94.19,1,3.09,3.39,8512.91,3,1.03,
1039,long,DMLP,2020-12-01,2020-12-21,10.95,11.57,3,1.86,5.66,8514.77,14,0.13,
1040,long,STKS,2020-12-18,2020-12-21,3.28,3.18,20,-2.0,-3.05,8512.77,1,-2.0,
